utc_time;AUT;BEL;BGR;HRV;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;IRL;ITA;LVA;LTU;LUX;NLD;NOR;POL;PRT;ROU;SVK;SVN;ESP;SWE;CHE;GBR;CYP;MLT
2015-05-13T16:00:00Z;0.039915;0.098365;0.050940;0.016825;0.029219;0.481401;0.557468;0.427236;0.180125;0.170982;0.076918;0.020223;0.430123;0.127782;0.531331;0.558764;0.073832;0.221246;0.505629;0.283567;0.225436;0.143852;0.024252;0.049772;0.322322;0.411216;0.299026;0.068755;0.000077;0.202571
2015-05-13T17:00:00Z;0.081502;0.122516;0.052858;0.009392;0.028228;0.418165;0.486652;0.437692;0.146220;0.120286;0.070494;0.034819;0.418300;0.119788;0.435429;0.495519;0.085350;0.178579;0.479773;0.200447;0.174950;0.122665;0.049985;0.037933;0.242626;0.346621;0.401902;0.074997;0.002858;0.181946
2015-05-13T18:00:00Z;0.110328;0.150149;0.055817;0.007837;0.045717;0.315334;0.355695;0.395391;0.136469;0.121424;0.073327;0.099839;0.250218;0.142228;0.411702;0.415707;0.078641;0.096416;0.412943;0.166420;0.185023;0.103687;0.067592;0.025685;0.208268;0.241499;0.475481;0.069231;0.029037;0.216322
2015-05-13T19:00:00Z;0.109621;0.144686;0.069603;0.023328;0.027473;0.261324;0.267502;0.414047;0.124366;0.124841;0.075501;0.084680;0.372043;0.157489;0.334284;0.370750;0.080744;0.104593;0.364908;0.158903;0.199122;0.131211;0.035261;0.026765;0.188467;0.268143;0.595198;0.090887;0.023468;0.215339
2015-05-13T20:00:00Z;0.102818;0.113595;0.077909;0.041183;0.040504;0.225648;0.220892;0.422520;0.110953;0.118292;0.077366;0.076782;0.535346;0.177786;0.283973;0.328421;0.095473;0.100934;0.312585;0.165504;0.195359;0.148247;0.086980;0.025151;0.193113;0.300230;0.670065;0.116393;0.017538;0.244715
2015-05-13T21:00:00Z;0.051752;0.074564;0.080599;0.065330;0.029103;0.208533;0.251744;0.408888;0.109838;0.102510;0.078140;0.049033;0.576399;0.192909;0.251034;0.298878;0.111675;0.083321;0.298976;0.161762;0.182907;0.141806;0.086157;0.052076;0.200032;0.304597;0.577309;0.128576;0.015518;0.326261
2015-05-13T22:00:00Z;0.076996;0.056516;0.083991;0.088840;0.028662;0.185494;0.280803;0.397929;0.114755;0.099813;0.080008;0.049417;0.600733;0.211086;0.209906;0.293460;0.121189;0.069007;0.317435;0.152530;0.179232;0.132879;0.047671;0.058461;0.206328;0.315288;0.584150;0.135675;0.012269;0.400896
2015-05-13T23:00:00Z;0.117079;0.051514;0.085414;0.108660;0.033310;0.158952;0.300648;0.383843;0.121147;0.103365;0.079580;0.088637;0.607417;0.221113;0.163405;0.293881;0.126437;0.054642;0.378806;0.142268;0.183082;0.116679;0.023551;0.150393;0.207151;0.327338;0.524077;0.139234;0.008882;0.468283
2015-05-14T00:00:00Z;0.046509;0.069713;0.083500;0.104102;0.043213;0.150173;0.185202;0.355771;0.151885;0.097176;0.082178;0.084006;0.599209;0.232537;0.128734;0.323704;0.092347;0.063672;0.445452;0.112442;0.156865;0.097250;0.060012;0.009781;0.244866;0.351690;0.473143;0.122866;0.043078;0.518647
2015-05-14T01:00:00Z;0.039064;0.055572;0.091407;0.131115;0.056656;0.104665;0.166553;0.352011;0.126915;0.100326;0.077688;0.112673;0.585161;0.247213;0.091925;0.299563;0.105306;0.051911;0.448416;0.113440;0.156583;0.115315;0.010310;0.027044;0.236843;0.384645;0.423352;0.133708;0.033069;0.551385
2015-05-14T02:00:00Z;0.096483;0.039129;0.098639;0.127417;0.079407;0.080626;0.143702;0.379152;0.114362;0.099337;0.070587;0.194302;0.495752;0.257847;0.071869;0.245937;0.079735;0.040074;0.427205;0.126816;0.165776;0.136173;0.008921;0.039794;0.228591;0.416147;0.407779;0.148494;0.028531;0.521920
2015-05-14T03:00:00Z;0.051201;0.038544;0.096438;0.132256;0.085995;0.074787;0.143134;0.409039;0.117122;0.101261;0.066636;0.063672;0.435586;0.287387;0.064314;0.238712;0.081735;0.030827;0.404166;0.128978;0.187000;0.133341;0.003820;0.031477;0.204036;0.459862;0.348232;0.161244;0.034204;0.468283
2015-05-14T04:00:00Z;0.137969;0.041435;0.098752;0.121056;0.118139;0.073166;0.151429;0.437240;0.121433;0.119959;0.065836;0.060988;0.403112;0.326176;0.058156;0.246325;0.080261;0.026147;0.381080;0.141459;0.200459;0.123630;0.010867;0.029343;0.197723;0.527883;0.333612;0.175942;0.050739;0.416857
2015-05-14T05:00:00Z;0.278469;0.059433;0.117063;0.147487;0.151905;0.073011;0.163962;0.456416;0.137533;0.138862;0.058180;0.106169;0.390833;0.365671;0.052208;0.258888;0.068619;0.028169;0.367442;0.167150;0.213821;0.102920;0.041650;0.033410;0.189675;0.532797;0.386125;0.215550;0.059642;0.384936
2015-05-14T06:00:00Z;0.333371;0.066635;0.127714;0.103704;0.249975;0.088301;0.194220;0.497680;0.150797;0.154035;0.071888;0.159741;0.377929;0.371817;0.081764;0.285854;0.041418;0.031499;0.359971;0.204024;0.231326;0.064882;0.074998;0.030552;0.233513;0.473197;0.336326;0.253892;0.034219;0.213375
2015-05-14T07:00:00Z;0.497996;0.081406;0.177321;0.107887;0.317216;0.061431;0.218127;0.564072;0.160081;0.150807;0.082851;0.270847;0.364086;0.388481;0.073002;0.268073;0.036348;0.035633;0.358724;0.262880;0.259626;0.092508;0.146664;0.026765;0.277786;0.469968;0.391040;0.287821;0.051648;0.331609
2015-05-14T08:00:00Z;0.567478;0.066777;0.274885;0.129423;0.335541;0.051746;0.234031;0.591472;0.188307;0.146001;0.115494;0.486229;0.377792;0.428615;0.064773;0.234358;0.030455;0.039421;0.374536;0.291396;0.319073;0.150528;0.329054;0.054461;0.361653;0.469391;0.427534;0.311166;0.085868;0.416857
2015-05-14T09:00:00Z;0.596123;0.049611;0.370990;0.121647;0.415267;0.066112;0.274001;0.577873;0.232997;0.136416;0.160707;0.563426;0.395042;0.470103;0.080015;0.216632;0.037255;0.038225;0.396966;0.313333;0.410116;0.190854;0.496702;0.085953;0.454955;0.481405;0.414232;0.320751;0.109439;0.439910
2015-05-14T10:00:00Z;0.599648;0.042599;0.448328;0.122881;0.443079;0.091250;0.303821;0.555797;0.285414;0.126620;0.207587;0.661247;0.406156;0.500510;0.109736;0.208936;0.060248;0.047789;0.410261;0.332953;0.499599;0.250390;0.607478;0.122821;0.513070;0.490004;0.438893;0.323976;0.132387;0.457643
2015-05-14T11:00:00Z;0.598635;0.037645;0.497824;0.125484;0.440213;0.121258;0.320823;0.519983;0.327465;0.115652;0.243821;0.719468;0.390425;0.519675;0.148975;0.217812;0.088536;0.059873;0.418349;0.354165;0.593412;0.315599;0.654874;0.155529;0.555600;0.509435;0.498434;0.314511;0.155955;0.454097
2015-05-14T12:00:00Z;0.530334;0.033431;0.514119;0.098812;0.353449;0.112314;0.382728;0.443033;0.362195;0.086539;0.255814;0.667966;0.353817;0.551391;0.177267;0.298027;0.141103;0.060101;0.431875;0.362362;0.677262;0.290899;0.496702;0.105987;0.594689;0.521668;0.473263;0.287621;0.245872;0.411536
2015-05-14T13:00:00Z;0.500658;0.034984;0.601183;0.124794;0.311962;0.124397;0.411038;0.417307;0.394160;0.087187;0.277751;0.661237;0.328335;0.522239;0.175504;0.287437;0.086803;0.094629;0.418935;0.350639;0.664621;0.345830;0.385249;0.100495;0.611833;0.544078;0.466560;0.273270;0.231170;0.350324
2015-05-14T14:00:00Z;0.384663;0.058125;0.488790;0.097243;0.276030;0.117456;0.404900;0.383415;0.403990;0.079995;0.281660;0.611321;0.270592;0.486689;0.144939;0.263777;0.044074;0.128986;0.401276;0.319785;0.642087;0.310516;0.313405;0.072399;0.612506;0.537307;0.462950;0.244811;0.177245;0.356563
2015-05-14T15:00:00Z;0.243129;0.059995;0.306773;0.065552;0.205179;0.096360;0.357220;0.364947;0.378388;0.073941;0.213996;0.372015;0.195977;0.418157;0.118055;0.176398;0.041002;0.126803;0.383162;0.259751;0.664753;0.296419;0.197331;0.040947;0.621602;0.501594;0.371605;0.211193;0.118774;0.315567
2015-05-14T16:00:00Z;0.088613;0.060249;0.330653;0.043701;0.090243;0.079254;0.284128;0.329733;0.361597;0.068839;0.154935;0.156098;0.140670;0.319643;0.078338;0.109675;0.036607;0.126260;0.365380;0.178479;0.686832;0.315946;0.107463;0.021013;0.616104;0.428980;0.309628;0.178684;0.089517;0.286157
2015-05-14T17:00:00Z;0.083293;0.056393;0.396940;0.050654;0.071774;0.058676;0.193190;0.294210;0.310336;0.056044;0.157707;0.125169;0.108108;0.278993;0.036264;0.078728;0.060340;0.124736;0.353308;0.100668;0.655441;0.313603;0.113206;0.012851;0.556146;0.331116;0.291580;0.143114;0.097563;0.266104
2015-05-14T18:00:00Z;0.036594;0.041396;0.509478;0.036137;0.054276;0.044630;0.163651;0.225952;0.224948;0.040436;0.167902;0.031335;0.109293;0.285246;0.040487;0.117546;0.077691;0.119950;0.378871;0.091803;0.571549;0.312566;0.066866;0.008764;0.495919;0.287808;0.269848;0.101857;0.032354;0.344977
2015-05-14T19:00:00Z;0.056099;0.067647;0.527462;0.052678;0.045781;0.049192;0.152762;0.227192;0.212751;0.043593;0.161368;0.056475;0.099235;0.277048;0.017892;0.109235;0.088614;0.168800;0.395208;0.087514;0.471108;0.358571;0.082042;0.014417;0.447281;0.299410;0.256176;0.084736;0.055989;0.340966
2015-05-14T20:00:00Z;0.054410;0.114579;0.387382;0.060324;0.042177;0.045170;0.143472;0.221319;0.199421;0.044682;0.153975;0.067662;0.068482;0.278857;0.007025;0.085159;0.090001;0.187766;0.402139;0.092528;0.421712;0.387823;0.070495;0.037933;0.415510;0.318814;0.256113;0.072902;0.063073;0.312893
2015-05-14T21:00:00Z;0.042164;0.122765;0.293892;0.067048;0.037561;0.035760;0.125894;0.215693;0.176320;0.043282;0.138499;0.066021;0.052524;0.269000;0.001312;0.065624;0.084953;0.174473;0.378052;0.103063;0.409060;0.351340;0.049388;0.039794;0.417575;0.315879;0.367760;0.060310;0.046622;0.286157
2015-05-14T22:00:00Z;0.040722;0.139291;0.266113;0.088402;0.032523;0.030581;0.114421;0.217978;0.168384;0.042295;0.130361;0.077649;0.045061;0.257400;0.001745;0.049214;0.085500;0.162864;0.350083;0.113361;0.397675;0.339833;0.039625;0.049318;0.422234;0.319424;0.479237;0.053232;0.037049;0.254073
2015-05-14T23:00:00Z;0.039425;0.140746;0.265540;0.117515;0.027066;0.027312;0.115616;0.220374;0.160563;0.041562;0.129457;0.077406;0.042678;0.256290;0.016637;0.036097;0.107001;0.154949;0.319074;0.119265;0.384046;0.297576;0.034792;0.049318;0.410702;0.324885;0.530151;0.048199;0.031179;0.221232
2015-05-15T00:00:00Z;0.037755;0.100537;0.155599;0.141191;0.032962;0.029281;0.115381;0.194136;0.147404;0.050947;0.128456;0.053024;0.054403;0.280687;0.015896;0.041390;0.231026;0.136432;0.268453;0.095178;0.344820;0.139269;0.024252;0.032762;0.375608;0.334648;0.430646;0.042616;0.033090;0.263430
2015-05-15T01:00:00Z;0.040737;0.087074;0.185405;0.192697;0.025844;0.031580;0.129521;0.191525;0.125237;0.048372;0.126415;0.063985;0.052776;0.276023;0.021819;0.047083;0.121705;0.132245;0.282265;0.091945;0.330776;0.144043;0.019353;0.040561;0.349234;0.329097;0.363208;0.039546;0.040641;0.280809
2015-05-15T02:00:00Z;0.046046;0.117106;0.153241;0.149196;0.028300;0.029147;0.132267;0.196086;0.107583;0.045562;0.116700;0.065266;0.053381;0.273174;0.018363;0.052123;0.063284;0.116968;0.293659;0.088922;0.346209;0.127585;0.016548;0.080588;0.331514;0.340244;0.368586;0.041181;0.039583;0.206500
2015-05-15T03:00:00Z;0.045237;0.122957;0.137802;0.229613;0.023574;0.024598;0.158500;0.209533;0.104834;0.042104;0.116237;0.095174;0.061067;0.276818;0.013288;0.060259;0.054042;0.104476;0.282830;0.082742;0.345392;0.106812;0.028386;0.085270;0.307322;0.382653;0.305105;0.043578;0.029644;0.194714
2015-05-15T04:00:00Z;0.046782;0.132723;0.161457;0.348100;0.022721;0.021158;0.184277;0.236805;0.115682;0.044863;0.108985;0.118421;0.069272;0.291309;0.015451;0.075547;0.068063;0.105065;0.280761;0.092774;0.345995;0.118769;0.031682;0.050680;0.281160;0.459653;0.290052;0.045947;0.027279;0.204536
2015-05-15T05:00:00Z;0.052360;0.144929;0.133005;0.468309;0.024266;0.018344;0.193243;0.264652;0.150509;0.048250;0.088024;0.139130;0.081531;0.305635;0.050467;0.101084;0.113727;0.111385;0.283285;0.097264;0.353844;0.118932;0.028386;0.044563;0.310254;0.478397;0.325954;0.047357;0.020997;0.234000
2015-05-15T06:00:00Z;0.136997;0.139315;0.066455;0.488231;0.023145;0.016411;0.213962;0.227359;0.212782;0.050824;0.059670;0.209727;0.158265;0.331786;0.202501;0.182501;0.185154;0.101586;0.254311;0.114150;0.430041;0.089177;0.056739;0.104389;0.371261;0.461334;0.311233;0.057615;0.029155;0.178017
2015-05-15T07:00:00Z;0.183839;0.205512;0.044992;0.471066;0.030188;0.014913;0.247308;0.231917;0.263510;0.069018;0.076010;0.207736;0.212316;0.362115;0.304670;0.293478;0.264785;0.120357;0.243647;0.145840;0.477535;0.079927;0.044860;0.107591;0.421914;0.448268;0.331841;0.077133;0.051062;0.171142
2015-05-15T08:00:00Z;0.249260;0.229016;0.046341;0.505489;0.037315;0.012904;0.250067;0.259921;0.329527;0.090602;0.118184;0.186532;0.279414;0.393004;0.340858;0.359668;0.352739;0.108532;0.237326;0.209170;0.492755;0.075212;0.043255;0.111684;0.461518;0.457217;0.334659;0.107258;0.083405;0.200607
2015-05-15T09:00:00Z;0.254019;0.184564;0.072846;0.477648;0.044850;0.019811;0.271725;0.305638;0.324735;0.103744;0.164239;0.187748;0.392255;0.422375;0.366139;0.459526;0.445714;0.108239;0.228442;0.264423;0.488454;0.091707;0.051777;0.102825;0.476255;0.461757;0.408172;0.159115;0.104952;0.251399
2015-05-15T10:00:00Z;0.272341;0.157696;0.136795;0.492187;0.064776;0.037203;0.292909;0.351974;0.344429;0.121225;0.214524;0.186055;0.484511;0.536377;0.392089;0.547566;0.484408;0.127277;0.233541;0.309713;0.477685;0.105225;0.062001;0.103602;0.491096;0.457618;0.411150;0.216208;0.115163;0.298188
2015-05-15T11:00:00Z;0.276194;0.153294;0.216139;0.532402;0.092709;0.065076;0.309620;0.378872;0.355891;0.138872;0.263815;0.204831;0.513071;0.626124;0.401350;0.613224;0.480257;0.163865;0.245047;0.326123;0.468427;0.117771;0.062694;0.092291;0.503533;0.426862;0.244702;0.271545;0.099142;0.324924
2015-05-15T12:00:00Z;0.195255;0.144766;0.280324;0.409658;0.083423;0.111463;0.290218;0.311377;0.385316;0.125086;0.268402;0.122297;0.480041;0.708600;0.550087;0.700833;0.350618;0.164501;0.310607;0.317864;0.436127;0.160309;0.005426;0.140468;0.523864;0.338498;0.364044;0.302134;0.077812;0.300862
2015-05-15T13:00:00Z;0.197912;0.222023;0.304436;0.380348;0.111523;0.116280;0.271958;0.322285;0.388998;0.161900;0.283232;0.105772;0.485453;0.686168;0.516053;0.711218;0.533481;0.208537;0.292051;0.315147;0.470162;0.173945;0.005757;0.105188;0.529490;0.293938;0.282922;0.353753;0.043135;0.323588
2015-05-15T14:00:00Z;0.165174;0.247080;0.251455;0.482408;0.106977;0.090118;0.234821;0.337480;0.359380;0.173283;0.271760;0.087673;0.492878;0.624128;0.438595;0.646210;0.621968;0.169972;0.274146;0.287770;0.485447;0.194328;0.026068;0.083904;0.532181;0.243321;0.259414;0.380874;0.033974;0.360110
2015-05-15T15:00:00Z;0.092874;0.195156;0.176782;0.453762;0.087279;0.084512;0.219511;0.350157;0.334426;0.142397;0.206953;0.057103;0.446153;0.493632;0.324311;0.543552;0.450918;0.152531;0.232876;0.229198;0.482685;0.199590;0.021864;0.075473;0.526694;0.182973;0.203326;0.387741;0.018991;0.372523
2015-05-15T16:00:00Z;0.038947;0.164662;0.118260;0.438290;0.047042;0.080452;0.200146;0.350637;0.306927;0.101464;0.147924;0.031377;0.411711;0.332750;0.238524;0.391966;0.332891;0.127241;0.206754;0.130037;0.470762;0.184324;0.019969;0.082568;0.512951;0.112071;0.132310;0.389769;0.015984;0.388483
2015-05-15T17:00:00Z;0.029114;0.125423;0.100962;0.307801;0.042060;0.070351;0.175877;0.330382;0.264138;0.066351;0.115619;0.023754;0.372208;0.280778;0.169853;0.247686;0.209276;0.088030;0.188422;0.090916;0.386840;0.167579;0.019656;0.110858;0.479526;0.053052;0.133454;0.367775;0.014666;0.432816
2015-05-15T18:00:00Z;0.013827;0.122545;0.123852;0.152902;0.032061;0.067667;0.157706;0.265593;0.228291;0.059602;0.104890;0.014488;0.380499;0.226401;0.260202;0.203074;0.196789;0.057300;0.164956;0.066160;0.308185;0.144877;0.009939;0.147377;0.408920;0.042833;0.242752;0.283157;0.025065;0.498430
2015-05-15T19:00:00Z;0.015058;0.110830;0.169032;0.187361;0.030541;0.069616;0.140095;0.257436;0.229127;0.055867;0.085312;0.021165;0.319311;0.223160;0.327192;0.187641;0.203371;0.051587;0.159718;0.067196;0.295373;0.134546;0.008140;0.197066;0.344517;0.040244;0.153713;0.282602;0.025723;0.546474
2015-05-15T20:00:00Z;0.016523;0.065889;0.222392;0.257172;0.033857;0.075122;0.130539;0.238676;0.207218;0.049909;0.093393;0.024297;0.294410;0.235981;0.323798;0.168536;0.182502;0.034374;0.172474;0.073229;0.290626;0.120512;0.010124;0.200687;0.316331;0.035730;0.111052;0.304557;0.021001;0.340966
2015-05-15T21:00:00Z;0.010138;0.035745;0.154920;0.303104;0.035980;0.088819;0.126504;0.214648;0.174142;0.042376;0.096865;0.021097;0.296906;0.214180;0.303791;0.160831;0.130461;0.038297;0.175039;0.079973;0.295926;0.098174;0.011250;0.211847;0.293281;0.033769;0.128602;0.301959;0.014712;0.200607
2015-05-15T22:00:00Z;0.011256;0.022658;0.130811;0.287265;0.035302;0.108620;0.124888;0.199206;0.160302;0.038931;0.092409;0.026937;0.286550;0.215220;0.284401;0.164558;0.092213;0.043046;0.176020;0.086722;0.311083;0.089094;0.014280;0.213105;0.283818;0.035534;0.136384;0.306464;0.008003;0.172124
2015-05-15T23:00:00Z;0.013026;0.022166;0.102496;0.284542;0.031333;0.135578;0.125498;0.192964;0.157165;0.038633;0.089625;0.034166;0.269748;0.221123;0.261072;0.167613;0.073373;0.051390;0.175212;0.087170;0.344491;0.068226;0.014524;0.214362;0.278990;0.038309;0.143689;0.290951;0.001938;0.132442
2015-05-16T00:00:00Z;0.009109;0.052886;0.047492;0.182828;0.021225;0.167868;0.141859;0.213207;0.161597;0.041810;0.082160;0.034840;0.387239;0.233720;0.430306;0.190964;0.051610;0.083508;0.153984;0.076866;0.380586;0.037798;0.011658;0.224640;0.291142;0.041866;0.120743;0.271104;0.006262;0.083743
2015-05-16T01:00:00Z;0.019759;0.066781;0.044856;0.214961;0.014210;0.163228;0.129673;0.204055;0.168705;0.043067;0.076296;0.037113;0.375176;0.244335;0.368741;0.148108;0.056401;0.135845;0.143694;0.076626;0.371660;0.043679;0.021864;0.187551;0.277863;0.045810;0.096274;0.260531;0.004669;0.027656
2015-05-16T02:00:00Z;0.026472;0.073662;0.043719;0.227877;0.011282;0.116517;0.107195;0.193629;0.179797;0.044544;0.080585;0.041385;0.347764;0.246257;0.294540;0.105526;0.052171;0.181100;0.152888;0.083001;0.348374;0.036373;0.020906;0.186390;0.269491;0.055237;0.076909;0.275219;0.000914;0.003769
2015-05-16T03:00:00Z;0.033015;0.100196;0.047860;0.210573;0.014094;0.128125;0.103425;0.183354;0.182520;0.048736;0.088212;0.045466;0.297695;0.226747;0.272205;0.097553;0.045881;0.211562;0.157196;0.090437;0.347880;0.022320;0.023551;0.179482;0.265531;0.052003;0.080928;0.274264;0.000914;0.000000
2015-05-16T04:00:00Z;0.036713;0.142349;0.052039;0.165807;0.015202;0.168063;0.116580;0.172806;0.193171;0.059555;0.105386;0.046948;0.263149;0.235329;0.300053;0.160306;0.048161;0.256823;0.168157;0.103603;0.347920;0.021718;0.023888;0.198273;0.262618;0.072056;0.088347;0.277328;0.000522;0.000000
2015-05-16T05:00:00Z;0.045493;0.213431;0.052057;0.153163;0.016550;0.218474;0.141035;0.164109;0.213965;0.083864;0.110676;0.054935;0.267889;0.244842;0.281933;0.213714;0.073842;0.288487;0.160500;0.117328;0.353997;0.027636;0.025341;0.209333;0.282718;0.108348;0.091676;0.310177;0.000439;0.000000
2015-05-16T06:00:00Z;0.030518;0.232937;0.052218;0.137280;0.044711;0.233490;0.141548;0.165334;0.225087;0.110032;0.150764;0.034922;0.409845;0.183343;0.329224;0.379571;0.160114;0.242618;0.117611;0.126819;0.403663;0.082802;0.032116;0.225947;0.320779;0.123719;0.113756;0.339162;0.000325;0.000000
2015-05-16T07:00:00Z;0.029566;0.275389;0.066639;0.153127;0.106848;0.260238;0.163230;0.180884;0.248177;0.160903;0.172372;0.031923;0.486440;0.202078;0.289569;0.391383;0.211385;0.285504;0.092395;0.144929;0.405776;0.123869;0.040129;0.250121;0.351639;0.150858;0.127859;0.392799;0.000201;0.000000
2015-05-16T08:00:00Z;0.028364;0.299159;0.107115;0.132742;0.177384;0.311307;0.177246;0.186537;0.262313;0.202988;0.210384;0.037401;0.496777;0.205526;0.241055;0.377641;0.273865;0.298381;0.077084;0.162330;0.404689;0.155005;0.056110;0.245992;0.386735;0.168364;0.178468;0.452086;0.000175;0.025405
2015-05-16T09:00:00Z;0.022215;0.292170;0.110572;0.135144;0.241075;0.338788;0.201332;0.165074;0.275529;0.260970;0.249502;0.035237;0.534582;0.238041;0.193239;0.369987;0.335188;0.285097;0.098738;0.209644;0.421202;0.134729;0.079670;0.214362;0.431998;0.202521;0.191296;0.480432;0.001467;0.000359
2015-05-16T10:00:00Z;0.025637;0.274559;0.143605;0.147644;0.306989;0.368626;0.217617;0.146788;0.288758;0.313133;0.282646;0.041392;0.549925;0.276444;0.157641;0.350959;0.427989;0.276083;0.145495;0.265519;0.442222;0.140640;0.103726;0.185234;0.473034;0.240436;0.189512;0.497728;0.009361;0.000000
2015-05-16T11:00:00Z;0.032320;0.235623;0.190809;0.127245;0.362659;0.388466;0.217354;0.131490;0.291609;0.339584;0.292424;0.048273;0.552045;0.298313;0.126864;0.318229;0.486682;0.255400;0.208069;0.313368;0.454884;0.150890;0.120128;0.165074;0.505252;0.274571;0.203429;0.505675;0.015011;0.000018
2015-05-16T12:00:00Z;0.049379;0.198884;0.209162;0.035647;0.325112;0.460647;0.187501;0.122900;0.273008;0.332702;0.257114;0.057158;0.564159;0.284276;0.097356;0.401677;0.468251;0.207087;0.250507;0.328629;0.534013;0.153334;0.143344;0.163995;0.507787;0.256302;0.203175;0.494478;0.009026;0.001314
2015-05-16T13:00:00Z;0.047517;0.190930;0.243154;0.052293;0.350187;0.508647;0.200204;0.102892;0.291610;0.334121;0.262514;0.061455;0.542181;0.290476;0.069105;0.325889;0.473853;0.248329;0.303602;0.324937;0.525924;0.151150;0.120128;0.092291;0.523311;0.268587;0.287276;0.524375;0.010742;0.216322
2015-05-16T14:00:00Z;0.048836;0.144358;0.163105;0.049532;0.358768;0.541291;0.202871;0.085606;0.290904;0.312705;0.257885;0.046841;0.496029;0.300214;0.055985;0.234863;0.413436;0.261017;0.352279;0.322656;0.507303;0.080528;0.066161;0.066555;0.524362;0.291953;0.345628;0.527852;0.034157;0.361883
2015-05-16T15:00:00Z;0.046327;0.115674;0.094448;0.036683;0.280098;0.547036;0.181070;0.069196;0.283590;0.300815;0.212363;0.039594;0.443902;0.273812;0.024638;0.117505;0.373153;0.283089;0.440282;0.273944;0.499443;0.052080;0.024252;0.061072;0.512729;0.289551;0.368956;0.513624;0.035612;0.390256
2015-05-16T16:00:00Z;0.050325;0.100724;0.061836;0.024178;0.204793;0.582290;0.147490;0.051439;0.261919;0.293750;0.148545;0.055821;0.377404;0.226741;0.009186;0.041445;0.319254;0.260015;0.487988;0.208439;0.429027;0.041918;0.016548;0.063218;0.498312;0.285538;0.302266;0.484890;0.042411;0.507188
2015-05-16T17:00:00Z;0.098686;0.081771;0.052658;0.022645;0.176195;0.571461;0.101185;0.043025;0.211532;0.280131;0.112479;0.107061;0.304740;0.168764;0.010917;0.038817;0.239548;0.169230;0.474275;0.184090;0.289488;0.044041;0.047105;0.074858;0.450816;0.260842;0.227717;0.430490;0.059469;0.625047
2015-05-16T18:00:00Z;0.218669;0.048443;0.076194;0.031614;0.172555;0.571361;0.088452;0.048477;0.167630;0.263455;0.074084;0.184671;0.323901;0.176460;0.037121;0.103561;0.216573;0.088137;0.417477;0.206273;0.231489;0.078754;0.079670;0.074858;0.380822;0.222718;0.189752;0.332315;0.049303;0.107615
2015-05-16T19:00:00Z;0.247715;0.034765;0.059510;0.038507;0.202200;0.527397;0.069041;0.053996;0.160184;0.264786;0.062911;0.178851;0.281730;0.179661;0.108164;0.220647;0.156986;0.064005;0.374160;0.235080;0.286810;0.073435;0.062001;0.077367;0.347631;0.263686;0.155437;0.266663;0.034578;0.298188
2015-05-16T20:00:00Z;0.263315;0.028639;0.050688;0.048780;0.222174;0.481449;0.054470;0.058159;0.155063;0.232584;0.047465;0.148796;0.241549;0.130559;0.147142;0.269068;0.119960;0.051115;0.337876;0.293944;0.333449;0.040073;0.051777;0.076730;0.333913;0.289079;0.137175;0.274887;0.031020;0.454097
2015-05-16T21:00:00Z;0.286240;0.025002;0.032741;0.050545;0.172671;0.491885;0.042166;0.057509;0.148616;0.203781;0.037223;0.147008;0.256970;0.136605;0.138532;0.205197;0.071809;0.068371;0.328572;0.334014;0.345103;0.038238;0.060012;0.075473;0.317923;0.294935;0.122514;0.290240;0.020540;0.559570
2015-05-16T22:00:00Z;0.321936;0.027294;0.033895;0.057380;0.153131;0.492189;0.035501;0.059067;0.142605;0.192028;0.029189;0.166519;0.284466;0.146706;0.139016;0.204679;0.056351;0.080649;0.321328;0.376594;0.365657;0.039518;0.083687;0.079928;0.300280;0.312471;0.109716;0.293396;0.014322;0.665970
2015-05-16T23:00:00Z;0.359300;0.031171;0.029550;0.072778;0.140653;0.493739;0.032430;0.059483;0.135855;0.193143;0.022887;0.222586;0.307696;0.156001;0.139549;0.217198;0.055767;0.086550;0.307352;0.419653;0.392989;0.032572;0.121143;0.086635;0.278902;0.324293;0.097803;0.295519;0.010940;0.733084
2015-05-17T00:00:00Z;0.348375;0.032807;0.025819;0.085375;0.217028;0.458060;0.040661;0.067129;0.111075;0.195896;0.017220;0.259437;0.316096;0.162684;0.111906;0.263795;0.074326;0.131247;0.281329;0.479750;0.436094;0.022486;0.190935;0.082568;0.295796;0.305277;0.112802;0.324416;0.001213;0.593945
2015-05-17T01:00:00Z;0.305954;0.039726;0.017553;0.085016;0.205420;0.470512;0.058556;0.070122;0.112060;0.207045;0.016146;0.277351;0.288786;0.163190;0.097359;0.307324;0.076195;0.115410;0.261087;0.475728;0.453301;0.019139;0.219875;0.085270;0.273350;0.336628;0.100797;0.308676;0.005540;0.706893
2015-05-17T02:00:00Z;0.265187;0.042118;0.007887;0.094347;0.194035;0.460087;0.063339;0.077824;0.105852;0.199522;0.013453;0.262550;0.279759;0.169972;0.086585;0.349473;0.030322;0.108534;0.251439;0.479517;0.457444;0.021676;0.218518;0.092291;0.264527;0.366974;0.098148;0.290444;0.024415;0.790912
2015-05-17T03:00:00Z;0.256202;0.041736;0.010267;0.087903;0.171730;0.459200;0.066791;0.087405;0.098287;0.196511;0.014051;0.266028;0.286228;0.155083;0.089120;0.390442;0.032500;0.090238;0.262536;0.503650;0.451347;0.014471;0.279870;0.097459;0.259043;0.412088;0.088162;0.279928;0.046910;0.790912
