utc_time;AUT;BEL;BGR;HRV;CYP;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;IRL;ITA;LVA;LTU;LUX;MLT;NLD;NOR;POL;PRT;ROU;SVK;SVN;ESP;SWE;CHE;GBR
2015-06-24T14:00:00Z;0.450818;0.535109;0.370475;0.381688;0.306560;0.348053;0.150290;0.201419;0.143076;0.582805;0.325462;0.400518;0.190212;0.252124;0.452314;0.274371;0.260632;0.572220;0.466651;0.274666;0.279772;0.280806;0.576353;0.287147;0.216315;0.409248;0.547683;0.218584;0.601774;0.307969
2015-06-24T15:00:00Z;0.358686;0.420002;0.243005;0.316274;0.160570;0.284807;0.120235;0.142619;0.120070;0.475955;0.265769;0.256681;0.144541;0.285993;0.350036;0.194104;0.204550;0.457622;0.344294;0.294398;0.232598;0.198522;0.485463;0.172669;0.172890;0.304253;0.456906;0.169202;0.475049;0.251460
2015-06-24T16:00:00Z;0.237522;0.283589;0.120696;0.209876;0.043867;0.202105;0.095424;0.094232;0.094455;0.344128;0.195508;0.124209;0.092349;0.290714;0.231427;0.123657;0.135199;0.322607;0.196418;0.265312;0.170491;0.118289;0.378268;0.084270;0.119957;0.185879;0.344419;0.120876;0.325855;0.202930
2015-06-24T17:00:00Z;0.118168;0.169389;0.027920;0.092064;0.000000;0.107507;0.074633;0.055289;0.057114;0.205572;0.115045;0.026258;0.040410;0.223865;0.110194;0.063246;0.070668;0.186799;0.073431;0.181833;0.111587;0.056250;0.258874;0.021170;0.059416;0.095921;0.218168;0.074998;0.177746;0.130849
2015-06-24T18:00:00Z;0.031257;0.073995;0.000000;0.013116;0.000000;0.030738;0.036320;0.020344;0.027292;0.087635;0.047994;0.000000;0.005733;0.128421;0.025870;0.018765;0.018984;0.079369;0.003391;0.086184;0.062557;0.013321;0.139330;0.000040;0.010695;0.020108;0.101332;0.038454;0.062082;0.081142
2015-06-24T19:00:00Z;0.000132;0.013804;0.000000;0.000000;0.000000;0.000309;0.009183;0.001067;0.009515;0.014427;0.005454;0.000000;0.000000;0.062815;0.000246;0.000378;0.000106;0.011100;0.000000;0.019150;0.027074;0.000167;0.039485;0.000000;0.000000;0.000000;0.019025;0.014833;0.003070;0.036139
2015-06-24T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000031;0.000000;0.002367;0.000039;0.000000;0.000000;0.000000;0.013681;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.008657;0.000000;0.000000;0.000000;0.000000;0.000000;0.000036;0.002678;0.000000;0.004876
2015-06-24T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000916;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002703;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000377;0.000000;0.000055
2015-06-24T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000522;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001656;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000115;0.000000;0.000000
2015-06-24T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000486;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001540;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000102;0.000000;0.000000
2015-06-25T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001437;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000338;0.000000;0.000000
2015-06-25T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005688;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005661;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001572;0.000000;0.000000
2015-06-25T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010440;0.015004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010884;0.006510;0.000000;0.000000;0.000000;0.011506;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.006844;0.000000;0.000000
2015-06-25T03:00:00Z;0.000000;0.000000;0.017879;0.000000;0.046327;0.004870;0.006477;0.032084;0.031584;0.000000;0.000919;0.001598;0.006647;0.000000;0.000000;0.041102;0.039055;0.000000;0.000000;0.000000;0.026799;0.022696;0.000000;0.014996;0.017653;0.000000;0.000000;0.022643;0.000000;0.000005
2015-06-25T04:00:00Z;0.063142;0.028614;0.068378;0.064747;0.149206;0.070839;0.036989;0.060629;0.056698;0.007038;0.040187;0.082398;0.053161;0.000000;0.038263;0.106130;0.107098;0.022554;0.032299;0.027465;0.054137;0.077039;0.000000;0.051707;0.075098;0.059317;0.000000;0.049580;0.036065;0.008008
2015-06-25T05:00:00Z;0.171990;0.093185;0.152672;0.175704;0.295421;0.178364;0.108664;0.082800;0.087580;0.074257;0.115054;0.204084;0.129723;0.012730;0.128429;0.180103;0.194951;0.075165;0.118555;0.091009;0.095594;0.166234;0.000000;0.114309;0.181379;0.166457;0.022791;0.090233;0.115699;0.039594
2015-06-25T06:00:00Z;0.319506;0.209239;0.273885;0.324044;0.438129;0.320884;0.227344;0.105231;0.116299;0.187489;0.226993;0.348137;0.225834;0.033927;0.268794;0.224475;0.260971;0.194819;0.260270;0.201795;0.145866;0.266367;0.087570;0.189948;0.303411;0.312690;0.115696;0.142123;0.255854;0.095808
2015-06-25T07:00:00Z;0.465615;0.350564;0.408660;0.468648;0.550891;0.460840;0.295348;0.117864;0.145425;0.322096;0.359379;0.481666;0.316712;0.072388;0.419508;0.237703;0.304035;0.361621;0.411801;0.354725;0.185601;0.336808;0.214468;0.270386;0.425905;0.457045;0.253116;0.209910;0.409727;0.173961
2015-06-25T08:00:00Z;0.584645;0.478566;0.516286;0.585061;0.626179;0.575355;0.292296;0.110231;0.174547;0.458260;0.472163;0.580805;0.382818;0.109085;0.546298;0.227382;0.364269;0.496846;0.541423;0.480203;0.211045;0.403543;0.363892;0.329955;0.542934;0.576417;0.400978;0.272899;0.551836;0.248908
2015-06-25T09:00:00Z;0.669549;0.575511;0.595003;0.661397;0.662180;0.651499;0.373513;0.106574;0.192144;0.577064;0.566311;0.646863;0.429918;0.144696;0.634566;0.208892;0.404023;0.594124;0.633965;0.573594;0.239358;0.469614;0.497152;0.364508;0.618806;0.660165;0.527998;0.329269;0.661123;0.335906
2015-06-25T10:00:00Z;0.715892;0.638528;0.622682;0.699706;0.660769;0.687247;0.453633;0.110956;0.208142;0.655072;0.615581;0.673464;0.458360;0.167750;0.680082;0.198397;0.392539;0.654889;0.684653;0.637893;0.245749;0.507424;0.597851;0.377833;0.645158;0.704354;0.619319;0.368396;0.726289;0.386846
2015-06-25T11:00:00Z;0.711868;0.663750;0.621919;0.687105;0.621988;0.656617;0.461721;0.112040;0.200344;0.690973;0.629622;0.634173;0.416087;0.150383;0.687395;0.220442;0.365691;0.661758;0.698828;0.650784;0.247408;0.464557;0.660950;0.372329;0.609117;0.707283;0.668282;0.376666;0.748840;0.405349
2015-06-25T12:00:00Z;0.619556;0.661369;0.574181;0.641863;0.544609;0.587336;0.430138;0.101589;0.173334;0.688415;0.608833;0.568952;0.394657;0.113762;0.660843;0.227549;0.287179;0.639724;0.666145;0.636827;0.237873;0.412855;0.688352;0.327156;0.557110;0.651471;0.668507;0.356812;0.733183;0.404103
2015-06-25T13:00:00Z;0.499706;0.607185;0.493875;0.542435;0.433781;0.422967;0.412543;0.087712;0.172857;0.642664;0.558946;0.526041;0.306316;0.090850;0.594343;0.217382;0.144872;0.594477;0.592839;0.616218;0.219822;0.343412;0.677264;0.240351;0.440688;0.534463;0.624283;0.339159;0.675962;0.377695
2015-06-25T14:00:00Z;0.405982;0.497347;0.387758;0.464674;0.297705;0.333053;0.403465;0.075083;0.136639;0.570290;0.462849;0.403739;0.258938;0.101425;0.492493;0.163188;0.155917;0.519281;0.485087;0.531781;0.170662;0.283456;0.629177;0.173931;0.324343;0.433963;0.545498;0.270755;0.579760;0.320565
2015-06-25T15:00:00Z;0.302514;0.393093;0.254026;0.346455;0.157325;0.276935;0.363247;0.063063;0.100060;0.467890;0.359089;0.254589;0.179409;0.097320;0.366954;0.131071;0.136832;0.399827;0.346405;0.426767;0.141602;0.203555;0.545067;0.120663;0.213061;0.339148;0.454070;0.203444;0.454887;0.243168
2015-06-25T16:00:00Z;0.191627;0.288610;0.125076;0.209032;0.042933;0.192637;0.288096;0.063781;0.067129;0.340610;0.247418;0.123818;0.109175;0.083419;0.233815;0.094925;0.120381;0.298094;0.197357;0.303479;0.106477;0.139090;0.428262;0.064027;0.118813;0.210304;0.344659;0.142263;0.310178;0.179829
2015-06-25T17:00:00Z;0.094888;0.182849;0.029163;0.090329;0.000000;0.101520;0.172289;0.037258;0.041385;0.205301;0.139589;0.028170;0.047195;0.052096;0.110371;0.041524;0.059275;0.179584;0.072032;0.182020;0.072090;0.071084;0.288736;0.018977;0.050422;0.096062;0.223547;0.091399;0.169952;0.116756
2015-06-25T18:00:00Z;0.025569;0.081935;0.000008;0.012749;0.000000;0.029803;0.076162;0.013484;0.020904;0.089132;0.055001;0.000000;0.006342;0.030377;0.024862;0.013410;0.015475;0.077091;0.003365;0.083868;0.040234;0.020354;0.148553;0.000318;0.008502;0.017532;0.105488;0.047652;0.060190;0.063845
2015-06-25T19:00:00Z;0.000157;0.015687;0.000000;0.000000;0.000000;0.000284;0.019334;0.000618;0.008020;0.015146;0.005957;0.000000;0.000000;0.015782;0.000223;0.000178;0.000111;0.011338;0.000000;0.019039;0.018409;0.000422;0.041013;0.000000;0.000000;0.000000;0.020186;0.017663;0.002963;0.026578
2015-06-25T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000101;0.000000;0.001823;0.000045;0.000000;0.000000;0.000000;0.003162;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.004932;0.000000;0.000011;0.000000;0.000000;0.000000;0.000034;0.003469;0.000000;0.003373
2015-06-25T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000557;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001360;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000459;0.000000;0.000061
2015-06-25T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000352;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001005;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000068;0.000000;0.000000
2015-06-25T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000471;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001218;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000119;0.000000;0.000000
2015-06-26T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001387;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002267;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000489;0.000000;0.000000
2015-06-26T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005428;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.004445;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002499;0.000000;0.000000
2015-06-26T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.008546;0.017193;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.012169;0.005578;0.000000;0.000000;0.000000;0.008638;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010495;0.000000;0.000000
2015-06-26T03:00:00Z;0.000000;0.000000;0.026904;0.000000;0.048542;0.004646;0.012773;0.027228;0.037190;0.000000;0.001590;0.001930;0.002966;0.000000;0.000000;0.044790;0.043056;0.000000;0.000000;0.000000;0.022122;0.027270;0.000000;0.015237;0.012600;0.000000;0.000000;0.033058;0.000000;0.000026
2015-06-26T04:00:00Z;0.060935;0.026570;0.103591;0.050162;0.150170;0.065171;0.046335;0.053891;0.067473;0.006881;0.038509;0.082489;0.043969;0.000000;0.038619;0.115231;0.112532;0.030783;0.032218;0.022801;0.048717;0.086171;0.000000;0.054134;0.067104;0.056676;0.000000;0.072388;0.036089;0.008139
2015-06-26T05:00:00Z;0.167250;0.080307;0.226560;0.152287;0.293245;0.169813;0.118703;0.092721;0.106344;0.072192;0.114038;0.208174;0.103733;0.019547;0.130229;0.192763;0.182641;0.096111;0.119168;0.077556;0.092096;0.189885;0.000000;0.117591;0.166230;0.163443;0.023205;0.125880;0.121392;0.029651
2015-06-26T06:00:00Z;0.313335;0.182534;0.364229;0.296292;0.433678;0.311136;0.220787;0.150659;0.145766;0.179963;0.227294;0.358860;0.182386;0.075695;0.269906;0.234046;0.216251;0.191495;0.259886;0.170311;0.147717;0.309063;0.088354;0.199034;0.303310;0.309195;0.117787;0.182559;0.260951;0.063907
2015-06-26T07:00:00Z;0.459756;0.327002;0.480121;0.438434;0.545163;0.447885;0.338060;0.230438;0.169523;0.314096;0.337332;0.490211;0.311336;0.192988;0.418308;0.259404;0.219525;0.314458;0.412618;0.284666;0.208748;0.413799;0.215448;0.258827;0.429286;0.450905;0.254012;0.228959;0.413450;0.100358
2015-06-26T08:00:00Z;0.580235;0.456539;0.555413;0.552337;0.620938;0.550717;0.408818;0.321365;0.213210;0.440826;0.431256;0.597525;0.434467;0.351194;0.542560;0.233413;0.192068;0.451131;0.545573;0.426212;0.254752;0.503241;0.364563;0.280591;0.550252;0.568833;0.400690;0.257030;0.545640;0.129865
2015-06-26T09:00:00Z;0.645928;0.540060;0.608287;0.608136;0.660174;0.635951;0.457534;0.286742;0.231959;0.543791;0.520995;0.656229;0.522230;0.504515;0.632985;0.229311;0.233126;0.586235;0.640233;0.544727;0.291083;0.573966;0.496894;0.320439;0.631357;0.650368;0.525051;0.270619;0.644568;0.161292
2015-06-26T10:00:00Z;0.667647;0.572434;0.603718;0.633739;0.660187;0.674924;0.476352;0.292837;0.233807;0.613504;0.574935;0.668244;0.588900;0.623670;0.685457;0.229789;0.310174;0.652364;0.692292;0.600022;0.313561;0.589832;0.595876;0.362497;0.664471;0.695501;0.614299;0.278388;0.705285;0.220610
2015-06-26T11:00:00Z;0.665632;0.517121;0.562264;0.614662;0.621572;0.594760;0.464691;0.330695;0.234992;0.640724;0.593252;0.619323;0.630528;0.691636;0.699705;0.194190;0.379871;0.662528;0.706434;0.581570;0.331510;0.511432;0.657664;0.399156;0.683800;0.692685;0.665900;0.264314;0.730598;0.256418
2015-06-26T12:00:00Z;0.645012;0.404183;0.515973;0.589923;0.544422;0.443024;0.429920;0.324063;0.212265;0.628065;0.564400;0.534473;0.619733;0.675919;0.673397;0.175156;0.382872;0.574129;0.672620;0.529189;0.319222;0.456573;0.684896;0.362363;0.646370;0.646496;0.681456;0.247183;0.717535;0.265721
2015-06-26T13:00:00Z;0.557987;0.323729;0.383403;0.540826;0.407761;0.341777;0.426164;0.338328;0.190731;0.579145;0.473687;0.434723;0.549076;0.495128;0.591196;0.199230;0.357967;0.410342;0.598799;0.406089;0.310237;0.377090;0.673363;0.277187;0.552196;0.452487;0.652515;0.232301;0.662513;0.217680
2015-06-26T14:00:00Z;0.440195;0.261372;0.304681;0.449939;0.297508;0.249697;0.320205;0.343906;0.173535;0.516169;0.379882;0.304934;0.435933;0.449017;0.489661;0.171957;0.281483;0.309987;0.485402;0.242746;0.277931;0.331450;0.624772;0.217852;0.430391;0.430706;0.591178;0.189186;0.569716;0.179399
2015-06-26T15:00:00Z;0.337012;0.164216;0.199360;0.330896;0.156479;0.215861;0.235689;0.251601;0.145201;0.422336;0.268850;0.194799;0.308915;0.430084;0.372043;0.133489;0.227619;0.255103;0.347988;0.112068;0.222669;0.266448;0.541320;0.148671;0.309193;0.327967;0.497370;0.150719;0.449286;0.177172
2015-06-26T16:00:00Z;0.218511;0.087498;0.097679;0.203504;0.043090;0.151813;0.152055;0.160041;0.105067;0.313697;0.169106;0.093789;0.180108;0.373734;0.238235;0.097531;0.160844;0.174521;0.200216;0.085987;0.160556;0.180209;0.425607;0.080211;0.186223;0.211560;0.375162;0.108344;0.306839;0.203005
2015-06-26T17:00:00Z;0.108416;0.039992;0.021685;0.089096;0.000000;0.077243;0.080952;0.074145;0.061595;0.189260;0.085845;0.020098;0.073727;0.270126;0.113752;0.058235;0.078034;0.101108;0.072433;0.081079;0.103365;0.086258;0.286667;0.026023;0.079922;0.097408;0.235714;0.067973;0.166062;0.162427
2015-06-26T18:00:00Z;0.028287;0.016588;0.000000;0.012874;0.000000;0.020640;0.034138;0.025582;0.029665;0.081437;0.030983;0.000000;0.008825;0.170298;0.025906;0.021128;0.021318;0.039571;0.003375;0.046944;0.056842;0.021825;0.148084;0.000751;0.012310;0.019798;0.107308;0.034273;0.059002;0.099715
2015-06-26T19:00:00Z;0.000151;0.005719;0.000000;0.000000;0.000000;0.000269;0.007981;0.001620;0.010858;0.013478;0.002800;0.000000;0.000000;0.082195;0.000222;0.000482;0.000140;0.005485;0.000000;0.011434;0.026174;0.000326;0.041103;0.000000;0.000000;0.000000;0.019539;0.013016;0.002934;0.045444
2015-06-26T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000015;0.000000;0.002588;0.000039;0.000000;0.000000;0.000000;0.019489;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.008150;0.000000;0.000005;0.000000;0.000000;0.000000;0.000040;0.002854;0.000000;0.008500
2015-06-26T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000902;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001974;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000553;0.000000;0.000117
2015-06-26T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000450;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001270;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000138;0.000000;0.000000
2015-06-26T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000570;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001503;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000119;0.000000;0.000000
2015-06-27T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001733;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002798;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000451;0.000000;0.000000
2015-06-27T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.006667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005602;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002254;0.000000;0.000000
2015-06-27T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.021412;0.021419;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.016240;0.005905;0.000000;0.000000;0.000000;0.011068;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.008893;0.000000;0.000000
2015-06-27T03:00:00Z;0.000000;0.000000;0.011051;0.000000;0.048373;0.002778;0.006396;0.070368;0.049132;0.000000;0.000886;0.001712;0.012888;0.000000;0.000000;0.057052;0.054767;0.000000;0.000000;0.000000;0.028140;0.021284;0.000000;0.029072;0.016973;0.000000;0.000000;0.029728;0.000000;0.000005
2015-06-27T04:00:00Z;0.039616;0.022165;0.042409;0.061200;0.150116;0.038237;0.026505;0.161674;0.089881;0.005309;0.021560;0.057811;0.079427;0.000000;0.037091;0.136662;0.143928;0.028628;0.031982;0.019394;0.061452;0.067505;0.000000;0.096934;0.065741;0.054188;0.000000;0.069813;0.033809;0.012498
2015-06-27T05:00:00Z;0.113630;0.050738;0.093573;0.165031;0.294661;0.115447;0.056108;0.287959;0.143814;0.052718;0.062365;0.155175;0.191843;0.016624;0.124400;0.240114;0.272142;0.074241;0.119886;0.057327;0.120290;0.148685;0.000000;0.209698;0.174471;0.140793;0.021704;0.132872;0.110585;0.062558
2015-06-27T06:00:00Z;0.217857;0.066528;0.164483;0.303740;0.438265;0.206299;0.085597;0.418232;0.195514;0.125662;0.123877;0.274281;0.333050;0.053785;0.260754;0.351627;0.394550;0.100994;0.265395;0.098521;0.194185;0.250793;0.087361;0.344717;0.324574;0.254723;0.113321;0.206215;0.243509;0.152539
2015-06-27T07:00:00Z;0.303832;0.145058;0.238658;0.430974;0.552080;0.276965;0.117417;0.517761;0.248517;0.214934;0.203936;0.352831;0.465750;0.116562;0.407877;0.426623;0.425754;0.109408;0.420681;0.201711;0.275085;0.365980;0.213404;0.490356;0.461565;0.371491;0.248969;0.280743;0.397342;0.272586
2015-06-27T08:00:00Z;0.378167;0.235451;0.344024;0.528792;0.620530;0.332260;0.191661;0.544926;0.298329;0.316079;0.265927;0.421223;0.567743;0.188165;0.528364;0.492619;0.434548;0.128439;0.549737;0.286581;0.356689;0.471440;0.359980;0.598727;0.557389;0.512597;0.395536;0.343245;0.540507;0.390257
2015-06-27T09:00:00Z;0.388484;0.343561;0.461945;0.602895;0.663140;0.398482;0.278919;0.503407;0.329161;0.432127;0.331667;0.502762;0.616760;0.180912;0.618115;0.453029;0.407464;0.244766;0.644573;0.345056;0.424279;0.518089;0.488543;0.644738;0.515917;0.590861;0.521093;0.406872;0.611170;0.478503
2015-06-27T10:00:00Z;0.381113;0.512595;0.535250;0.632518;0.663814;0.405930;0.356075;0.401949;0.321540;0.541014;0.423066;0.578055;0.609493;0.164046;0.668599;0.393429;0.365552;0.342429;0.695500;0.465318;0.468968;0.519096;0.585510;0.653362;0.379414;0.594141;0.611560;0.443864;0.625983;0.528220
2015-06-27T11:00:00Z;0.340930;0.502138;0.567675;0.619556;0.617331;0.359929;0.439294;0.309463;0.318156;0.608311;0.453641;0.551356;0.450376;0.170346;0.675858;0.351633;0.309570;0.426850;0.698815;0.571227;0.473207;0.445576;0.646766;0.621023;0.232013;0.528206;0.663071;0.450886;0.610809;0.510060
2015-06-27T12:00:00Z;0.330586;0.506623;0.541370;0.566096;0.489961;0.314724;0.398343;0.272767;0.294262;0.620594;0.478365;0.503308;0.354748;0.178894;0.645282;0.337518;0.309077;0.666073;0.665492;0.638544;0.450308;0.367079;0.673458;0.560254;0.197735;0.359281;0.677433;0.422963;0.639217;0.493724
2015-06-27T13:00:00Z;0.287683;0.468871;0.478092;0.418883;0.408245;0.248050;0.326971;0.248980;0.289398;0.582150;0.491515;0.435902;0.300972;0.160145;0.576127;0.305890;0.284216;0.496241;0.592445;0.617582;0.409361;0.312659;0.662511;0.468198;0.245300;0.191786;0.651439;0.406828;0.618173;0.480694
2015-06-27T14:00:00Z;0.223628;0.548788;0.395021;0.311567;0.298291;0.204063;0.263949;0.221041;0.238283;0.531545;0.443704;0.338510;0.220929;0.171433;0.481058;0.220623;0.250475;0.474396;0.481838;0.570050;0.354473;0.237266;0.615849;0.347833;0.192446;0.155803;0.591202;0.324152;0.552107;0.390163
2015-06-27T15:00:00Z;0.175344;0.453602;0.260021;0.204893;0.157770;0.197578;0.209741;0.151104;0.182983;0.442361;0.353232;0.227406;0.125474;0.144282;0.363500;0.153860;0.202392;0.429176;0.344182;0.462038;0.291200;0.193400;0.534415;0.235674;0.140172;0.131001;0.500744;0.257665;0.394291;0.333279
2015-06-27T16:00:00Z;0.139352;0.335573;0.127804;0.116905;0.042978;0.145540;0.144814;0.109839;0.122018;0.328801;0.248254;0.114753;0.066163;0.105845;0.231144;0.104026;0.144170;0.318209;0.199677;0.333765;0.217621;0.133192;0.420722;0.128753;0.098312;0.079113;0.380134;0.188115;0.264055;0.271523
2015-06-27T17:00:00Z;0.070388;0.201027;0.030296;0.048484;0.000000;0.083338;0.091095;0.068354;0.070135;0.202097;0.135424;0.027636;0.027722;0.058975;0.108841;0.057788;0.075798;0.184845;0.072884;0.201506;0.143580;0.068471;0.284289;0.039706;0.057518;0.042998;0.241765;0.118794;0.129693;0.184359
2015-06-27T18:00:00Z;0.016191;0.089212;0.000017;0.007081;0.000000;0.023629;0.042496;0.026968;0.033886;0.087690;0.052891;0.000000;0.003861;0.028061;0.024257;0.021045;0.022405;0.077422;0.003376;0.090512;0.078862;0.017804;0.146623;0.000825;0.009797;0.010956;0.111872;0.059021;0.038190;0.098905
2015-06-27T19:00:00Z;0.000031;0.018029;0.000000;0.000000;0.000000;0.000263;0.007097;0.001756;0.011986;0.015487;0.005796;0.000000;0.000000;0.010480;0.000237;0.000536;0.000128;0.010801;0.000000;0.020836;0.035623;0.000428;0.040964;0.000000;0.000000;0.000000;0.020948;0.022399;0.001517;0.039372
2015-06-27T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000041;0.000000;0.002847;0.000035;0.000000;0.000000;0.000000;0.002146;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.012169;0.000000;0.000027;0.000000;0.000000;0.000000;0.000042;0.005185;0.000000;0.005848
2015-06-27T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001048;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002949;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000731;0.000000;0.000090
2015-06-27T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000509;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001746;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000148;0.000000;0.000000
2015-06-27T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000614;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001960;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000134;0.000000;0.000000
2015-06-28T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001858;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003089;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000585;0.000000;0.000000
2015-06-28T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.007421;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.006211;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002519;0.000000;0.000000
