utc_time;DNK;BEL;DEU;GBR;SWE;NLD;BGR;HRV;CYP;EST;FIN;FRA;GRC;IRL;ITA;LVA;LTU;MLT;NOR;POL;PRT;ROU;ESP
2015-07-03T09:00:00Z;0.086816;0.153657;0.016680;0.042567;0.308337;0.059204;0.139323;0.002270;0.132843;0.547739;0.248870;0.260170;0.251356;0.559227;0.100199;0.174658;0.092433;0.121826;0.233344;0.085175;0.027611;0.230510;0.052287
2015-07-03T10:00:00Z;0.074014;0.203733;0.019881;0.064707;0.339067;0.060541;0.178086;0.033554;0.164463;0.600242;0.255989;0.267767;0.276179;0.561382;0.128280;0.189271;0.089625;0.147406;0.243524;0.088268;0.047596;0.247173;0.086373
2015-07-03T11:00:00Z;0.067816;0.251896;0.023697;0.095489;0.355724;0.073214;0.203590;0.067433;0.188187;0.643627;0.255214;0.296191;0.298400;0.553920;0.155315;0.192575;0.085825;0.170929;0.249144;0.091397;0.109331;0.248938;0.127517
2015-07-03T12:00:00Z;0.036299;0.249063;0.023315;0.115509;0.312076;0.101304;0.245353;0.178149;0.170716;0.666484;0.280975;0.354028;0.300021;0.556852;0.158248;0.174318;0.084022;0.210217;0.219165;0.061483;0.170375;0.203881;0.141588
2015-07-03T13:00:00Z;0.030661;0.333319;0.024500;0.181653;0.302703;0.189145;0.235763;0.159926;0.176543;0.655080;0.282172;0.385499;0.309742;0.540402;0.182740;0.164229;0.082443;0.219661;0.231883;0.066907;0.192147;0.182904;0.183031
2015-07-03T14:00:00Z;0.024048;0.433107;0.025438;0.185905;0.270489;0.256348;0.201026;0.144462;0.169099;0.582704;0.253392;0.423450;0.305985;0.538794;0.200793;0.122065;0.063930;0.221524;0.243840;0.070289;0.197579;0.147317;0.209562
2015-07-03T15:00:00Z;0.020475;0.514283;0.030192;0.202762;0.256257;0.244084;0.153062;0.120865;0.128428;0.500334;0.216230;0.431249;0.264890;0.566206;0.205283;0.065912;0.009990;0.226335;0.232040;0.038007;0.205597;0.114566;0.205416
2015-07-03T16:00:00Z;0.019812;0.586774;0.036984;0.241153;0.251592;0.254920;0.090482;0.099036;0.104678;0.468326;0.201763;0.428088;0.190431;0.588723;0.204550;0.078531;0.007642;0.232988;0.224109;0.027461;0.204199;0.105349;0.195351
2015-07-03T17:00:00Z;0.019133;0.627132;0.042650;0.288470;0.253588;0.266321;0.068363;0.081270;0.109124;0.475031;0.197808;0.404345;0.162745;0.609670;0.142924;0.108322;0.009073;0.215575;0.210557;0.030045;0.188422;0.123956;0.138854
2015-07-03T18:00:00Z;0.015770;0.562194;0.017232;0.312220;0.257024;0.220685;0.041250;0.073351;0.091634;0.459390;0.201041;0.356227;0.152008;0.597151;0.101844;0.118716;0.011132;0.169702;0.172497;0.034537;0.165536;0.122512;0.079485
2015-07-03T19:00:00Z;0.018926;0.422027;0.018104;0.377465;0.250067;0.333282;0.036056;0.074616;0.090306;0.484221;0.197833;0.321629;0.147603;0.575203;0.090618;0.135888;0.009432;0.155251;0.154841;0.043959;0.175064;0.113294;0.060897
2015-07-03T20:00:00Z;0.020490;0.261366;0.017760;0.401492;0.233913;0.405784;0.039662;0.082641;0.092177;0.489060;0.191932;0.319629;0.142037;0.570186;0.089356;0.148343;0.006668;0.135344;0.138652;0.052260;0.165788;0.112192;0.050782
2015-07-03T21:00:00Z;0.019286;0.402711;0.026173;0.406702;0.186023;0.284080;0.041441;0.078709;0.085867;0.476993;0.176845;0.327814;0.142900;0.625748;0.081290;0.149712;0.006403;0.100385;0.120797;0.051981;0.152950;0.112082;0.035478
2015-07-03T22:00:00Z;0.020501;0.659495;0.033465;0.401425;0.149217;0.235816;0.044594;0.081891;0.082692;0.466868;0.174419;0.380571;0.149647;0.673882;0.075998;0.156139;0.007555;0.074854;0.111030;0.053678;0.149639;0.115984;0.028024
2015-07-03T23:00:00Z;0.020321;0.708197;0.042280;0.414114;0.117000;0.189757;0.044236;0.072757;0.078565;0.459233;0.172166;0.423454;0.159936;0.738388;0.063387;0.161337;0.011216;0.051545;0.102408;0.053421;0.140710;0.116126;0.024686
2015-07-04T00:00:00Z;0.013804;0.843805;0.043345;0.465744;0.097015;0.248341;0.039412;0.079600;0.089438;0.415946;0.171958;0.454524;0.155468;0.736632;0.051053;0.129414;0.009995;0.037457;0.096090;0.031277;0.052955;0.110298;0.021050
2015-07-04T01:00:00Z;0.012521;0.753512;0.043307;0.501525;0.072213;0.314516;0.042462;0.058095;0.087343;0.421389;0.171321;0.475269;0.160568;0.775504;0.038727;0.138899;0.011484;0.023542;0.097373;0.029480;0.048168;0.122962;0.018780
2015-07-04T02:00:00Z;0.013221;0.740616;0.071084;0.450361;0.059046;0.312218;0.047464;0.047658;0.089271;0.460652;0.178898;0.452088;0.161328;0.790402;0.030076;0.163801;0.011933;0.015595;0.104130;0.025957;0.041786;0.144217;0.018957
2015-07-04T03:00:00Z;0.016246;0.627884;0.081671;0.391707;0.038149;0.293866;0.051203;0.042693;0.092859;0.525627;0.178489;0.405807;0.163125;0.778644;0.022903;0.204465;0.010089;0.010129;0.109837;0.021872;0.038432;0.163886;0.017589
2015-07-04T04:00:00Z;0.021731;0.568066;0.095259;0.355816;0.015616;0.253054;0.060001;0.036441;0.081014;0.587077;0.177041;0.379029;0.172037;0.812842;0.018045;0.250529;0.011155;0.007275;0.116844;0.018443;0.036190;0.179777;0.018037
2015-07-04T05:00:00Z;0.027398;0.413057;0.118143;0.324272;0.003807;0.250970;0.062365;0.017055;0.070310;0.611433;0.175577;0.352806;0.170512;0.821431;0.020704;0.304102;0.017145;0.007611;0.127914;0.014909;0.034749;0.190750;0.016585
2015-07-04T06:00:00Z;0.034117;0.401977;0.156691;0.325889;0.003823;0.211961;0.086370;0.000000;0.068901;0.664494;0.194642;0.299316;0.177068;0.861770;0.019423;0.373507;0.027186;0.008727;0.139079;0.003824;0.034835;0.215114;0.014047
2015-07-04T07:00:00Z;0.030347;0.382023;0.197046;0.302617;0.012576;0.152294;0.082591;0.000000;0.068783;0.674349;0.200133;0.257349;0.185558;0.839425;0.021993;0.422923;0.031530;0.014534;0.134165;0.002941;0.020595;0.217593;0.014186
2015-07-04T08:00:00Z;0.023652;0.509952;0.196893;0.249431;0.037430;0.111042;0.085568;0.000000;0.079862;0.674856;0.209364;0.232574;0.191043;0.830538;0.030207;0.455116;0.030923;0.026093;0.137827;0.002925;0.016212;0.210591;0.019381
2015-07-04T09:00:00Z;0.029640;0.585762;0.185346;0.255699;0.071607;0.161123;0.093072;0.005136;0.104359;0.673891;0.212233;0.215178;0.192198;0.794973;0.052289;0.473579;0.033177;0.049201;0.157337;0.001903;0.019943;0.193429;0.033071
2015-07-04T10:00:00Z;0.034276;0.560008;0.168057;0.299907;0.111756;0.277212;0.103398;0.029234;0.130607;0.665787;0.215034;0.205231;0.197676;0.785739;0.087178;0.481114;0.036378;0.081142;0.178540;0.001753;0.056886;0.177520;0.061411
2015-07-04T11:00:00Z;0.035820;0.389087;0.146816;0.310905;0.149822;0.418997;0.112655;0.060465;0.149757;0.648595;0.215536;0.203224;0.202656;0.779138;0.125649;0.471672;0.040812;0.111403;0.194907;0.002373;0.126929;0.161378;0.104096
2015-07-04T12:00:00Z;0.038558;0.251488;0.125221;0.304835;0.192463;0.378225;0.119479;0.103095;0.152188;0.577562;0.192114;0.173052;0.202138;0.733723;0.131162;0.412480;0.042119;0.120494;0.193513;0.005838;0.169198;0.122031;0.130639
2015-07-04T13:00:00Z;0.044462;0.185887;0.114248;0.303115;0.218023;0.456826;0.116238;0.105401;0.161763;0.535588;0.185839;0.195890;0.218474;0.692205;0.166219;0.359727;0.038395;0.128331;0.191509;0.009761;0.277480;0.104209;0.175591
2015-07-04T14:00:00Z;0.054223;0.230923;0.068308;0.300536;0.215675;0.432409;0.099158;0.101964;0.158234;0.405078;0.165136;0.217934;0.218712;0.633535;0.181417;0.208331;0.029080;0.140054;0.190766;0.015316;0.358495;0.078679;0.207192
2015-07-04T15:00:00Z;0.055457;0.273748;0.063162;0.293051;0.178176;0.325930;0.064373;0.087275;0.107398;0.241341;0.136599;0.231046;0.193933;0.566405;0.168500;0.116816;0.005703;0.139492;0.191036;0.010226;0.389668;0.064710;0.198361
2015-07-04T16:00:00Z;0.058856;0.306182;0.101899;0.287399;0.150474;0.269797;0.032115;0.069575;0.084467;0.199775;0.124523;0.244388;0.141677;0.491654;0.154751;0.111352;0.008698;0.135172;0.186536;0.007950;0.443958;0.063227;0.182824
2015-07-04T17:00:00Z;0.054931;0.322762;0.093653;0.274303;0.127097;0.231840;0.026702;0.050109;0.086777;0.188242;0.112821;0.246154;0.121464;0.414186;0.089167;0.112591;0.021852;0.113225;0.182236;0.011180;0.488997;0.069568;0.121902
2015-07-04T18:00:00Z;0.054922;0.499140;0.050509;0.284431;0.131696;0.167390;0.024674;0.057603;0.077124;0.179156;0.097898;0.200894;0.109499;0.334603;0.048871;0.101734;0.018907;0.083817;0.175284;0.019350;0.352610;0.079964;0.063268
2015-07-04T19:00:00Z;0.051762;0.424570;0.054085;0.252277;0.127827;0.172431;0.023502;0.040281;0.069461;0.171525;0.090373;0.200394;0.104603;0.303814;0.038217;0.096328;0.015957;0.066101;0.173847;0.022851;0.360368;0.080340;0.047870
2015-07-04T20:00:00Z;0.033810;0.396553;0.051033;0.208046;0.116522;0.140285;0.019535;0.029376;0.060031;0.173242;0.085156;0.193751;0.098358;0.293465;0.037076;0.090662;0.015707;0.054997;0.173525;0.026544;0.357815;0.077873;0.034408
2015-07-04T21:00:00Z;0.029990;0.265975;0.049422;0.143892;0.122681;0.123736;0.015436;0.024617;0.053217;0.164186;0.079725;0.170595;0.089823;0.315182;0.034359;0.086209;0.015290;0.039075;0.166900;0.021870;0.367021;0.072535;0.021887
2015-07-04T22:00:00Z;0.039476;0.169370;0.054506;0.100772;0.152034;0.101611;0.014139;0.022042;0.048409;0.163388;0.082694;0.148594;0.085385;0.332545;0.034838;0.084693;0.014084;0.028763;0.169533;0.018985;0.374003;0.067521;0.017282
2015-07-04T23:00:00Z;0.052775;0.083345;0.057566;0.064650;0.178536;0.076883;0.015011;0.022442;0.044388;0.159652;0.088200;0.127816;0.084328;0.340112;0.030502;0.085564;0.010263;0.019209;0.177640;0.014994;0.384664;0.062390;0.014960
2015-07-05T00:00:00Z;0.047215;0.064940;0.056086;0.057299;0.192706;0.074188;0.015967;0.012677;0.048991;0.160551;0.087697;0.077603;0.087048;0.357782;0.026072;0.072053;0.001824;0.021914;0.213174;0.009621;0.281942;0.044464;0.016650
2015-07-05T01:00:00Z;0.058664;0.039260;0.056525;0.041003;0.188129;0.044409;0.019146;0.015129;0.045983;0.172210;0.112098;0.088019;0.096300;0.337774;0.021057;0.086520;0.000334;0.016678;0.233858;0.011105;0.309696;0.050504;0.014110
2015-07-05T02:00:00Z;0.052035;0.046818;0.046824;0.045349;0.160888;0.027917;0.024601;0.019340;0.046898;0.199682;0.138442;0.089113;0.103061;0.320416;0.016148;0.103495;0.000107;0.014896;0.255171;0.014348;0.344316;0.060147;0.012513
2015-07-05T03:00:00Z;0.036096;0.020503;0.030174;0.043183;0.137531;0.037103;0.028593;0.022401;0.051552;0.215735;0.147158;0.090784;0.109206;0.329588;0.012412;0.129742;0.000000;0.014961;0.262909;0.012009;0.391496;0.063297;0.011491
2015-07-05T04:00:00Z;0.026019;0.008368;0.019897;0.049303;0.117328;0.045057;0.033665;0.017367;0.048247;0.251883;0.165123;0.108062;0.118490;0.343880;0.010123;0.160849;0.001117;0.016029;0.264431;0.011293;0.427581;0.065981;0.012049
2015-07-05T05:00:00Z;0.018755;0.002518;0.013215;0.056066;0.094886;0.051037;0.035365;0.003501;0.053949;0.298918;0.184127;0.130696;0.123165;0.359084;0.010663;0.206434;0.003706;0.021970;0.256186;0.008835;0.442090;0.062450;0.010214
2015-07-05T06:00:00Z;0.015404;0.010844;0.013105;0.079863;0.076261;0.039036;0.025646;0.000000;0.073132;0.317185;0.208917;0.156342;0.111862;0.290882;0.014994;0.270251;0.005395;0.037343;0.224126;0.000903;0.404301;0.058146;0.006513
2015-07-05T07:00:00Z;0.012770;0.000257;0.016542;0.073488;0.038007;0.059155;0.040716;0.000000;0.098498;0.327427;0.224760;0.158280;0.111473;0.283539;0.021022;0.339932;0.019547;0.044847;0.222774;0.002793;0.335761;0.045994;0.006135
2015-07-05T08:00:00Z;0.012096;0.000103;0.023972;0.064587;0.019321;0.023755;0.059363;0.000000;0.130695;0.328713;0.240733;0.173684;0.117539;0.295800;0.034809;0.394535;0.029198;0.054307;0.230317;0.005645;0.280135;0.036966;0.008931
2015-07-05T09:00:00Z;0.016916;0.004289;0.030176;0.063986;0.017677;0.005361;0.072773;0.001547;0.162632;0.309266;0.251320;0.189104;0.131320;0.302359;0.057998;0.431955;0.037919;0.074144;0.235355;0.008754;0.334817;0.030671;0.027203
2015-07-05T10:00:00Z;0.020076;0.244396;0.043416;0.074733;0.035789;0.004965;0.088214;0.012640;0.195379;0.291430;0.271616;0.220661;0.151341;0.316931;0.092761;0.438367;0.047783;0.099855;0.242588;0.012275;0.401844;0.028815;0.071089
2015-07-05T11:00:00Z;0.024433;0.877797;0.074705;0.041583;0.063512;0.011297;0.100736;0.026805;0.220501;0.273355;0.289959;0.228600;0.169964;0.330313;0.127047;0.398258;0.059110;0.130093;0.251507;0.016905;0.463025;0.027481;0.129494
2015-07-05T12:00:00Z;0.007323;0.438517;0.099926;0.029758;0.064431;0.422879;0.091113;0.081848;0.226970;0.271373;0.286916;0.169732;0.195307;0.291730;0.132860;0.330638;0.109463;0.136237;0.251731;0.019660;0.432181;0.034430;0.150057
2015-07-05T13:00:00Z;0.008239;0.004932;0.117801;0.071848;0.082161;0.800547;0.092184;0.053874;0.239751;0.275565;0.303118;0.214266;0.195344;0.350761;0.160234;0.313472;0.103673;0.159333;0.252321;0.023543;0.531798;0.027798;0.190446
2015-07-05T14:00:00Z;0.018854;0.100054;0.116294;0.121559;0.074878;0.459755;0.075825;0.029363;0.234432;0.263413;0.308566;0.269006;0.183976;0.393462;0.176694;0.231492;0.077848;0.182132;0.258963;0.025899;0.607694;0.020026;0.225901
2015-07-05T15:00:00Z;0.046736;0.185360;0.032983;0.120321;0.076874;0.148839;0.052563;0.012080;0.161669;0.182794;0.283808;0.273248;0.163602;0.375941;0.174001;0.141211;0.047581;0.187277;0.259934;0.013769;0.643267;0.014560;0.228051
2015-07-05T16:00:00Z;0.092562;0.248099;0.025865;0.163580;0.073697;0.101596;0.029149;0.000885;0.112105;0.090225;0.248630;0.277188;0.117855;0.356065;0.164147;0.085262;0.043356;0.177213;0.261449;0.014731;0.655832;0.013585;0.220542
2015-07-05T17:00:00Z;0.125156;0.338718;0.042348;0.192974;0.088503;0.174316;0.025504;0.000000;0.108979;0.068817;0.219368;0.257303;0.103693;0.332043;0.098920;0.072496;0.041042;0.135172;0.270545;0.025818;0.635753;0.016284;0.153242
2015-07-05T18:00:00Z;0.157442;0.638674;0.024815;0.216033;0.100106;0.344275;0.019098;0.002012;0.105975;0.063500;0.183459;0.200765;0.083197;0.284955;0.057749;0.068689;0.033297;0.078386;0.242392;0.027172;0.442792;0.020129;0.067885
2015-07-05T19:00:00Z;0.046747;0.747282;0.083055;0.221704;0.124062;0.450825;0.018004;0.004792;0.096530;0.058314;0.178300;0.191483;0.076473;0.278053;0.043418;0.056919;0.025807;0.062890;0.247442;0.037070;0.451588;0.019388;0.052827
2015-07-05T20:00:00Z;0.075338;0.740195;0.361574;0.263057;0.126474;0.488839;0.015476;0.010586;0.089765;0.070109;0.174708;0.182159;0.070630;0.264618;0.038266;0.047658;0.022274;0.050243;0.271146;0.045060;0.432445;0.018398;0.037214
2015-07-05T21:00:00Z;0.057272;0.718907;0.424456;0.282757;0.129369;0.476321;0.013524;0.008945;0.084351;0.072754;0.167939;0.164663;0.066885;0.262599;0.031522;0.037872;0.014813;0.042272;0.293182;0.044586;0.399789;0.017252;0.019841
2015-07-05T22:00:00Z;0.105520;0.656546;0.496035;0.281936;0.120315;0.485701;0.012184;0.007134;0.079694;0.079484;0.169333;0.144050;0.063906;0.281272;0.029684;0.035524;0.010471;0.035941;0.311695;0.045726;0.368597;0.017562;0.013088
2015-07-05T23:00:00Z;0.298728;0.569626;0.530029;0.262331;0.130784;0.472557;0.011270;0.007355;0.073471;0.081730;0.177863;0.123473;0.062421;0.302037;0.026368;0.035626;0.011334;0.031993;0.320154;0.046221;0.321892;0.017308;0.010785
2015-07-06T00:00:00Z;0.611660;0.610578;0.680696;0.241991;0.266213;0.413644;0.011037;0.011932;0.079892;0.076164;0.190464;0.123333;0.058876;0.327748;0.026168;0.038972;0.022472;0.044739;0.389300;0.051348;0.215748;0.019094;0.010562
2015-07-06T01:00:00Z;0.665953;0.483140;0.666967;0.239013;0.384506;0.443004;0.013394;0.025824;0.074148;0.076703;0.221325;0.115614;0.062726;0.369101;0.022122;0.043268;0.029142;0.043261;0.409565;0.047689;0.167178;0.017228;0.009957
2015-07-06T02:00:00Z;0.801799;0.408035;0.711905;0.227274;0.595362;0.381538;0.013293;0.028800;0.079082;0.086503;0.262904;0.121987;0.068303;0.461330;0.019034;0.054140;0.025885;0.046073;0.423678;0.045857;0.130548;0.014489;0.011477
2015-07-06T03:00:00Z;0.876673;0.347783;0.722141;0.207151;0.612060;0.311312;0.011193;0.018291;0.116069;0.108226;0.289059;0.133413;0.072331;0.525391;0.014922;0.075766;0.024544;0.043233;0.429249;0.057482;0.125613;0.013991;0.011337
2015-07-06T04:00:00Z;0.899272;0.294164;0.712829;0.192672;0.599012;0.271122;0.009287;0.011751;0.135330;0.113541;0.311691;0.143348;0.076852;0.588335;0.012866;0.096110;0.028291;0.039225;0.452145;0.089111;0.120304;0.016541;0.011649
2015-07-06T05:00:00Z;0.892633;0.234646;0.682955;0.180004;0.601378;0.262876;0.008543;0.000868;0.147452;0.108034;0.330334;0.153736;0.086575;0.659523;0.015987;0.112747;0.036723;0.044021;0.475442;0.119250;0.109970;0.020176;0.009259
2015-07-06T06:00:00Z;0.859414;0.235657;0.644552;0.170826;0.628888;0.211262;0.012154;0.003783;0.173023;0.111955;0.343062;0.204456;0.107684;0.760511;0.023929;0.124912;0.057167;0.054784;0.453953;0.141901;0.082708;0.030643;0.006593
2015-07-06T07:00:00Z;0.764061;0.172523;0.556268;0.162271;0.600450;0.205815;0.023540;0.002639;0.186138;0.107792;0.352644;0.187860;0.117484;0.807980;0.036623;0.141998;0.071491;0.062833;0.469212;0.172308;0.071520;0.039186;0.007937
2015-07-06T08:00:00Z;0.732446;0.123497;0.510010;0.126259;0.662013;0.219538;0.045790;0.003206;0.203150;0.111813;0.361440;0.147528;0.134420;0.860681;0.052970;0.143936;0.084680;0.075834;0.476143;0.184787;0.068277;0.047979;0.019509
2015-07-06T09:00:00Z;0.737392;0.072950;0.535454;0.127441;0.665082;0.267326;0.066205;0.018655;0.225292;0.119901;0.364260;0.125001;0.155701;0.885755;0.080466;0.135933;0.092959;0.091351;0.486606;0.197805;0.085470;0.050287;0.066656
2015-07-06T10:00:00Z;0.733276;0.044522;0.532203;0.137388;0.738887;0.297196;0.093068;0.036387;0.252950;0.124097;0.358563;0.117530;0.182278;0.878874;0.113640;0.129268;0.111819;0.113848;0.496814;0.215339;0.114277;0.058241;0.128687
2015-07-06T11:00:00Z;0.727061;0.028557;0.521618;0.174372;0.824222;0.299643;0.116349;0.040853;0.279003;0.117075;0.347581;0.121730;0.212883;0.864650;0.151446;0.121083;0.128850;0.144136;0.501490;0.228583;0.162989;0.065875;0.193445
2015-07-06T12:00:00Z;0.851877;0.045930;0.569370;0.292412;0.898834;0.323098;0.130585;0.035850;0.292863;0.105497;0.343317;0.117367;0.219945;0.850930;0.141817;0.112964;0.181664;0.158415;0.524024;0.259318;0.208201;0.074421;0.199295
2015-07-06T13:00:00Z;0.781056;0.025983;0.508627;0.320746;0.877550;0.264257;0.148877;0.036741;0.305573;0.111442;0.303417;0.119825;0.241159;0.791739;0.158981;0.100812;0.200376;0.171254;0.506695;0.253366;0.253465;0.069806;0.232490
2015-07-06T14:00:00Z;0.702934;0.042922;0.417776;0.310173;0.873208;0.160320;0.142508;0.029018;0.281875;0.126911;0.253413;0.126395;0.242017;0.772900;0.172199;0.082485;0.214135;0.182883;0.489391;0.294656;0.262872;0.056271;0.261972
2015-07-06T15:00:00Z;0.653577;0.033190;0.347005;0.260234;0.867036;0.125710;0.090693;0.019362;0.173016;0.140932;0.209854;0.138158;0.200450;0.753147;0.163230;0.049659;0.172747;0.171851;0.471950;0.272793;0.286835;0.040946;0.259706
2015-07-06T16:00:00Z;0.614808;0.022618;0.293949;0.224229;0.839171;0.083029;0.044177;0.008486;0.132755;0.167772;0.173722;0.157195;0.131112;0.737494;0.149609;0.063836;0.187932;0.153065;0.465335;0.291336;0.320605;0.038678;0.239391
2015-07-06T17:00:00Z;0.601300;0.007801;0.249348;0.195617;0.797816;0.042691;0.026600;0.002374;0.137967;0.225663;0.164266;0.172054;0.110083;0.712638;0.078017;0.080884;0.206032;0.108293;0.461201;0.277595;0.334041;0.040419;0.152994
2015-07-06T18:00:00Z;0.650684;0.000163;0.314321;0.242387;0.888166;0.026522;0.022493;0.000000;0.140859;0.292680;0.150532;0.192059;0.098083;0.651452;0.043305;0.082020;0.180277;0.062244;0.445917;0.275194;0.260255;0.033843;0.072027
2015-07-06T19:00:00Z;0.651139;0.004866;0.245580;0.252369;0.892910;0.016892;0.016857;0.000860;0.129675;0.324800;0.149582;0.159838;0.094654;0.649017;0.036220;0.089761;0.197289;0.046238;0.436879;0.258963;0.261450;0.033578;0.053743
2015-07-06T20:00:00Z;0.642638;0.016321;0.181615;0.251909;0.926434;0.016632;0.013661;0.000000;0.118572;0.350612;0.148111;0.128231;0.088848;0.635759;0.031005;0.095608;0.217502;0.038212;0.418688;0.251430;0.247445;0.032349;0.046461
2015-07-06T21:00:00Z;0.615700;0.015085;0.149107;0.242561;0.926844;0.030094;0.010359;0.000000;0.109334;0.372886;0.151665;0.126589;0.083505;0.611533;0.025109;0.099568;0.219932;0.031890;0.411482;0.247677;0.239686;0.027423;0.029150
2015-07-06T22:00:00Z;0.579050;0.016876;0.118796;0.245811;0.922057;0.061683;0.007899;0.000000;0.104038;0.400388;0.158747;0.143126;0.081927;0.610628;0.020912;0.118727;0.232539;0.028673;0.406680;0.250380;0.226328;0.027063;0.020255
2015-07-06T23:00:00Z;0.544657;0.015383;0.098753;0.235616;0.910127;0.088704;0.006844;0.000000;0.100679;0.424947;0.164001;0.158247;0.081993;0.609272;0.015862;0.136883;0.244860;0.023876;0.398580;0.247704;0.202201;0.027312;0.014487
2015-07-07T00:00:00Z;0.537428;0.016251;0.097533;0.237332;0.846836;0.097633;0.007170;0.002563;0.093898;0.434177;0.145389;0.182964;0.090983;0.601414;0.016284;0.191779;0.211873;0.020560;0.388092;0.244875;0.155673;0.032200;0.011430
2015-07-07T01:00:00Z;0.490549;0.006564;0.101546;0.237637;0.851895;0.092759;0.009253;0.003235;0.094343;0.484939;0.149768;0.228183;0.092663;0.576672;0.012283;0.217276;0.207342;0.016445;0.397186;0.231162;0.133158;0.031761;0.010386
2015-07-07T02:00:00Z;0.442659;0.005278;0.129441;0.235291;0.816904;0.087871;0.011107;0.002839;0.100825;0.509048;0.154281;0.240328;0.095080;0.595507;0.009404;0.239496;0.229845;0.012824;0.397157;0.227368;0.126687;0.032562;0.012262
2015-07-07T03:00:00Z;0.436518;0.008863;0.158620;0.224699;0.823389;0.089987;0.009062;0.001161;0.120814;0.511738;0.154063;0.231366;0.098581;0.616082;0.007738;0.240907;0.281145;0.009477;0.396566;0.245720;0.139240;0.034238;0.012261
2015-07-07T04:00:00Z;0.433054;0.010935;0.193293;0.221370;0.825503;0.076033;0.007189;0.000000;0.124600;0.536710;0.163039;0.239672;0.109352;0.641451;0.006741;0.269122;0.355128;0.006136;0.398479;0.273649;0.141226;0.040064;0.011875
2015-07-07T05:00:00Z;0.423252;0.010398;0.218812;0.207708;0.808625;0.061727;0.007676;0.000000;0.129067;0.561640;0.171978;0.250546;0.125712;0.662499;0.009993;0.290243;0.394345;0.006035;0.409683;0.291454;0.136366;0.045111;0.008965
2015-07-07T06:00:00Z;0.431840;0.009887;0.181493;0.200918;0.835503;0.045002;0.026127;0.000000;0.159216;0.593397;0.179362;0.272786;0.145628;0.679531;0.012545;0.332998;0.452253;0.007125;0.406363;0.323277;0.103800;0.056642;0.008779
2015-07-07T07:00:00Z;0.426369;0.010985;0.184268;0.210151;0.782684;0.046591;0.051219;0.000000;0.178627;0.605300;0.173141;0.319763;0.163007;0.693765;0.019912;0.356467;0.450787;0.015643;0.413651;0.305144;0.085308;0.057229;0.008378
2015-07-07T08:00:00Z;0.430522;0.039999;0.192965;0.216834;0.724629;0.052138;0.078284;0.000000;0.194801;0.626104;0.168391;0.375785;0.181174;0.715397;0.032516;0.376139;0.448797;0.028068;0.411573;0.274616;0.088916;0.061364;0.012220
2015-07-07T09:00:00Z;0.392996;0.075725;0.166860;0.283241;0.664686;0.080780;0.102294;0.001744;0.202922;0.619466;0.159066;0.402492;0.196478;0.724243;0.045526;0.367310;0.450325;0.040071;0.395250;0.254036;0.119513;0.060429;0.036513
2015-07-07T10:00:00Z;0.323062;0.121892;0.133459;0.377365;0.633178;0.111776;0.131947;0.023181;0.214547;0.663796;0.148711;0.438279;0.213454;0.730849;0.063865;0.371879;0.450912;0.063284;0.383152;0.239299;0.170115;0.067157;0.080852
2015-07-07T11:00:00Z;0.236622;0.393836;0.115050;0.445622;0.628805;0.126460;0.156540;0.031482;0.230952;0.696564;0.129528;0.473357;0.227520;0.744869;0.088618;0.371185;0.452911;0.092784;0.362789;0.229351;0.246643;0.074828;0.134897
2015-07-07T12:00:00Z;0.173339;0.620913;0.080374;0.478351;0.630357;0.197469;0.184432;0.027282;0.271112;0.596712;0.143472;0.452702;0.198260;0.751406;0.087818;0.371385;0.449126;0.092203;0.292340;0.237864;0.322223;0.101387;0.161208
2015-07-07T13:00:00Z;0.225997;0.674691;0.061690;0.518465;0.646035;0.426281;0.181543;0.012754;0.290977;0.693882;0.133282;0.500800;0.208466;0.748506;0.112743;0.373986;0.419132;0.116915;0.278168;0.217192;0.385741;0.095407;0.202930
2015-07-07T14:00:00Z;0.253692;0.820724;0.036086;0.549502;0.621398;0.604702;0.164033;0.005966;0.290743;0.689762;0.120366;0.563096;0.204318;0.725646;0.129312;0.335796;0.360974;0.134527;0.274253;0.180989;0.449696;0.072432;0.231647
2015-07-07T15:00:00Z;0.219146;0.858402;0.039985;0.527821;0.567657;0.712752;0.103163;0.006703;0.207813;0.640146;0.102178;0.596633;0.158353;0.696466;0.123552;0.212669;0.211613;0.134348;0.261377;0.115567;0.497911;0.050136;0.226506
2015-07-07T16:00:00Z;0.256310;0.862290;0.095763;0.479015;0.480479;0.770699;0.052668;0.007177;0.162269;0.534882;0.099622;0.629809;0.100761;0.681184;0.115159;0.142729;0.108775;0.126667;0.242778;0.062056;0.538576;0.039029;0.205538
2015-07-07T17:00:00Z;0.260081;0.847472;0.198210;0.433111;0.407529;0.783550;0.039704;0.010726;0.171619;0.465261;0.099207;0.650013;0.086972;0.668890;0.064574;0.138031;0.080255;0.082420;0.213689;0.039722;0.551473;0.038675;0.133732
2015-07-07T18:00:00Z;0.167404;0.871595;0.330822;0.381208;0.425311;0.649301;0.030298;0.026429;0.164955;0.382874;0.097580;0.659995;0.075051;0.661305;0.047663;0.158341;0.055613;0.053609;0.148727;0.031639;0.501707;0.035826;0.054598
