,GHI (W.m-2),DHI (W.m-2),Ambient Temperature (Deg C),Relative Humidity (%),wind velocity (m.s-1),wind direction (deg)
2024-06-20 04:20:00+00:00,102.7,37.45,10.05,88.9,2.87,260.5
2024-06-20 04:25:00+00:00,116.5,38.55,10.18,88.4,3.065,254.7
2024-06-20 04:30:00+00:00,125.1,38.42,10.28,87.9,2.864,250.5
2024-06-20 04:35:00+00:00,167.8,39.0,10.38,87.5,3.016,254.1
2024-06-20 04:40:00+00:00,173.2,40.07,10.52,87.0,3.025,254.3
2024-06-20 04:45:00+00:00,164.5,40.19,10.64,86.6,2.343,240.0
2024-06-20 04:50:00+00:00,169.4,41.49,10.74,86.2,2.251,237.0
2024-06-20 04:55:00+00:00,182.1,43.13,10.89,85.5,2.575,236.4
2024-06-20 05:00:00+00:00,192.4,44.69,11.0,85.3,2.575,247.8
2024-06-20 05:05:00+00:00,205.3,46.36,11.11,84.5,2.434,256.3
2024-06-20 05:10:00+00:00,221.6,48.79,11.18,84.2,2.612,258.9
2024-06-20 05:15:00+00:00,233.9,51.53,11.31,83.7,2.224,243.4
2024-06-20 05:20:00+00:00,261.1,62.06,11.42,83.1,2.353,238.2
2024-06-20 05:25:00+00:00,275.4,73.62,11.55,82.3,2.299,249.6
2024-06-20 05:30:00+00:00,294.1,83.7,11.7,82.2,2.6639999999999997,253.6
2024-06-20 05:35:00+00:00,313.7,90.6,11.79,82.0,2.7880000000000003,257.7
2024-06-20 05:40:00+00:00,328.3,89.8,11.95,80.9,2.483,262.0
2024-06-20 05:45:00+00:00,319.1,104.1,12.11,80.0,2.928,259.8
2024-06-20 05:50:00+00:00,336.7,121.8,12.27,78.74,2.633,262.1
2024-06-20 05:55:00+00:00,391.2,136.5,12.34,79.64,2.003,260.2
2024-06-20 06:00:00+00:00,424.4,149.4,12.37,77.73,2.334,263.1
2024-06-20 06:05:00+00:00,431.1,171.1,12.59,78.07,2.722,255.8
2024-06-20 06:10:00+00:00,424.5,212.0,12.69,75.33,2.8110000000000004,259.3
2024-06-20 06:15:00+00:00,378.2,227.0,12.75,75.35,2.141,257.6
2024-06-20 06:20:00+00:00,265.2,244.3,12.75,74.5,2.852,258.7
2024-06-20 06:25:00+00:00,254.9,241.8,12.57,73.87,2.77,261.7
2024-06-20 06:30:00+00:00,250.5,243.6,12.51,74.51,2.556,259.9
2024-06-20 06:35:00+00:00,252.6,245.6,12.5,76.34,3.055,263.7
2024-06-20 06:40:00+00:00,254.0,244.4,12.53,76.74,3.088,263.2
2024-06-20 06:45:00+00:00,260.0,238.0,12.58,75.84,2.8080000000000003,254.0
2024-06-20 06:50:00+00:00,270.0,234.2,12.63,76.0,2.872,264.4
2024-06-20 06:55:00+00:00,321.2,229.1,12.68,75.66,3.1860000000000004,261.4
2024-06-20 07:00:00+00:00,390.6,217.4,12.83,75.43,3.03,263.7
2024-06-20 07:05:00+00:00,443.4,197.6,13.11,74.68,3.495,266.0
2024-06-20 07:10:00+00:00,526.4,173.8,13.28,74.16,3.115,263.1
2024-06-20 07:15:00+00:00,541.8,156.8,13.4,72.9,3.2569999999999997,264.7
2024-06-20 07:20:00+00:00,555.8,137.6,13.5,72.17,3.3139999999999996,263.5
2024-06-20 07:25:00+00:00,572.2,123.0,13.6,72.96,3.4989999999999997,272.3
2024-06-20 07:30:00+00:00,572.9,107.9,13.7,71.41,3.008,255.2
2024-06-20 07:35:00+00:00,573.5,92.7,13.81,73.63,3.49,254.0
2024-06-20 07:40:00+00:00,573.8,79.01,14.08,71.91,3.272,262.2
2024-06-20 07:45:00+00:00,583.2,76.04,14.11,70.28,2.467,270.5
2024-06-20 07:50:00+00:00,594.0,77.49,14.11,69.73,2.9210000000000003,260.8
2024-06-20 07:55:00+00:00,601.9,75.57,14.26,66.32,3.6519999999999997,244.2
2024-06-20 08:00:00+00:00,613.6,81.6,14.36,65.71,4.098,263.1
2024-06-20 08:05:00+00:00,620.5,81.3,14.54,65.33,3.29,258.0
2024-06-20 08:10:00+00:00,623.7,84.6,14.61,65.39,4.5569999999999995,259.5
2024-06-20 08:15:00+00:00,652.6,93.8,14.75,63.11,3.2089999999999996,276.0
2024-06-20 08:20:00+00:00,667.8,109.8,14.84,63.89,3.701,265.5
2024-06-20 08:25:00+00:00,640.5,131.9,14.96,62.79,2.968,280.0
2024-06-20 08:30:00+00:00,700.9,128.9,15.16,61.28,2.78,283.1
2024-06-20 08:35:00+00:00,676.3,131.2,15.11,62.65,3.0010000000000003,272.8
2024-06-20 08:40:00+00:00,713.9,115.5,15.34,62.05,2.53,272.7
2024-06-20 08:45:00+00:00,730.7,116.1,15.49,61.6,3.339,270.7
2024-06-20 08:50:00+00:00,714.6,137.8,15.45,60.4,2.748,268.1
2024-06-20 08:55:00+00:00,600.8,153.7,15.36,60.09,3.239,270.4
2024-06-20 09:00:00+00:00,473.7,187.6,15.48,60.88,3.1510000000000002,270.0
2024-06-20 09:05:00+00:00,514.3,216.1,15.28,59.14,2.286,285.2
2024-06-20 09:10:00+00:00,630.4,240.7,15.43,58.84,2.7510000000000003,289.5
2024-06-20 09:15:00+00:00,571.3,254.7,15.61,56.4,3.551,274.9
2024-06-20 09:20:00+00:00,622.5,253.1,15.69,58.07,3.781,272.7
2024-06-20 09:25:00+00:00,561.7,261.6,15.82,57.9,3.389,280.2
2024-06-20 09:30:00+00:00,533.7,268.0,15.75,51.8,4.083,257.4
2024-06-20 09:35:00+00:00,584.3,271.0,15.68,53.54,3.0580000000000003,255.8
2024-06-20 09:40:00+00:00,607.1,297.9,15.84,52.75,2.965,273.5
2024-06-20 09:45:00+00:00,644.3,346.5,16.03,52.6,3.667,251.1
2024-06-20 09:50:00+00:00,528.5,407.9,16.05,52.49,3.92,258.3
2024-06-20 09:55:00+00:00,610.2,431.1,16.01,54.88,3.6860000000000004,269.1
2024-06-20 10:00:00+00:00,671.4,420.3,16.13,52.39,3.81,269.1
2024-06-20 10:05:00+00:00,727.2,413.5,16.2,52.31,3.015,274.7
2024-06-20 10:10:00+00:00,762.0,391.9,16.52,52.76,3.424,267.4
2024-06-20 10:15:00+00:00,818.0,364.0,16.45,53.27,3.34,271.0
2024-06-20 10:20:00+00:00,868.0,336.3,16.67,56.83,3.36,259.9
2024-06-20 10:25:00+00:00,837.0,315.4,17.03,53.29,2.787,280.6
2024-06-20 10:30:00+00:00,866.0,293.0,17.11,54.52,2.592,284.5
2024-06-20 10:35:00+00:00,842.0,283.2,17.33,52.6,3.1519999999999997,281.3
2024-06-20 10:40:00+00:00,834.0,273.1,17.1,52.93,2.67,272.4
2024-06-20 10:45:00+00:00,853.0,253.4,17.07,52.96,3.3110000000000004,245.2
2024-06-20 10:50:00+00:00,834.0,238.0,16.91,52.35,4.135,246.6
2024-06-20 10:55:00+00:00,874.0,217.8,16.92,56.75,3.053,267.7
2024-06-20 11:00:00+00:00,871.0,194.1,17.16,54.35,2.8789999999999996,272.3
2024-06-20 11:05:00+00:00,885.0,171.2,17.36,55.51,3.444,246.9
2024-06-20 11:10:00+00:00,861.0,151.2,17.67,57.45,3.5239999999999996,273.1
2024-06-20 11:15:00+00:00,843.0,143.7,17.4,56.98,3.24,283.7
2024-06-20 11:20:00+00:00,861.0,131.5,17.33,58.18,3.177,271.9
2024-06-20 11:25:00+00:00,847.0,115.6,17.26,55.58,3.111,252.5
2024-06-20 11:30:00+00:00,864.0,103.4,17.27,53.89,3.6839999999999997,273.3
2024-06-20 11:35:00+00:00,891.0,104.0,17.35,56.19,2.9019999999999997,285.6
2024-06-20 11:40:00+00:00,878.0,103.3,17.43,57.56,2.988,283.3
2024-06-20 11:45:00+00:00,887.0,103.8,17.43,53.9,2.589,267.2
2024-06-20 11:50:00+00:00,870.0,97.6,17.7,55.63,3.263,261.9
2024-06-20 11:55:00+00:00,871.0,97.3,17.59,55.43,2.8560000000000003,278.9
2024-06-20 12:00:00+00:00,878.0,98.4,17.69,55.25,3.82,257.6
2024-06-20 12:05:00+00:00,875.0,97.1,17.83,52.03,2.9789999999999996,278.4
2024-06-20 12:10:00+00:00,875.0,93.3,17.93,55.79,2.8360000000000003,287.5
2024-06-20 12:15:00+00:00,874.0,90.4,18.07,52.55,3.362,279.1
2024-06-20 12:20:00+00:00,868.0,88.2,18.09,58.32,3.4789999999999996,266.1
2024-06-20 12:25:00+00:00,866.0,91.4,18.06,54.74,2.432,287.8
2024-06-20 12:30:00+00:00,868.0,96.3,18.21,55.24,2.149,295.8
2024-06-20 12:35:00+00:00,867.0,98.0,18.21,53.51,2.52,296.6
2024-06-20 12:40:00+00:00,863.0,97.0,18.28,52.86,2.3480000000000003,301.5
2024-06-20 12:45:00+00:00,863.0,100.6,18.43,54.07,3.608,269.5
2024-06-20 12:50:00+00:00,859.0,103.3,18.14,56.44,2.983,287.3
2024-06-20 12:55:00+00:00,855.0,102.5,18.21,54.72,2.707,288.1
2024-06-20 13:00:00+00:00,800.0,104.1,18.39,54.83,2.454,293.3
2024-06-20 13:05:00+00:00,845.0,111.7,18.43,52.26,2.084,273.4
2024-06-20 13:10:00+00:00,838.0,101.6,18.53,53.89,1.895,278.5
2024-06-20 13:15:00+00:00,837.0,104.8,18.65,56.26,2.59,299.9
2024-06-20 13:20:00+00:00,830.0,106.4,18.66,53.13,2.002,303.4
2024-06-20 13:25:00+00:00,820.0,106.4,18.63,54.78,2.8739999999999997,295.2
2024-06-20 13:30:00+00:00,806.0,100.4,18.54,55.7,2.56,298.4
2024-06-20 13:35:00+00:00,799.0,97.5,18.72,55.13,3.6439999999999997,269.7
2024-06-20 13:40:00+00:00,790.0,94.2,18.69,54.43,2.716,281.4
2024-06-20 13:45:00+00:00,787.1,95.3,18.71,55.64,2.71,290.4
2024-06-20 13:50:00+00:00,782.0,95.9,18.58,56.31,2.1109999999999998,301.3
2024-06-20 13:55:00+00:00,782.3,108.4,18.56,55.04,2.908,304.5
2024-06-20 14:00:00+00:00,765.0,99.4,18.67,55.5,3.609,262.6
2024-06-20 14:05:00+00:00,686.9,108.1,18.65,56.01,2.9130000000000003,286.8
2024-06-20 14:10:00+00:00,762.0,123.3,18.83,56.14,2.8989999999999996,268.1
2024-06-20 14:15:00+00:00,756.1,112.0,18.85,55.51,2.593,277.7
2024-06-20 14:20:00+00:00,756.6,118.4,18.82,55.66,1.989,297.8
2024-06-20 14:25:00+00:00,727.2,133.7,18.95,56.8,2.778,297.7
2024-06-20 14:30:00+00:00,754.6,123.0,18.92,58.83,2.7239999999999998,290.9
2024-06-20 14:35:00+00:00,733.5,110.5,19.21,52.8,3.322,264.5
2024-06-20 14:40:00+00:00,711.4,139.5,18.97,56.4,2.4459999999999997,298.2
2024-06-20 14:45:00+00:00,492.2,135.0,18.76,55.36,3.786,264.6
2024-06-20 14:50:00+00:00,582.9,125.0,18.53,56.81,3.573,271.6
2024-06-20 14:55:00+00:00,677.2,98.7,18.82,54.51,2.971,270.0
2024-06-20 15:00:00+00:00,668.3,90.8,18.87,55.77,3.266,278.1
2024-06-20 15:05:00+00:00,668.9,93.6,18.81,54.22,3.668,260.2
2024-06-20 15:10:00+00:00,644.6,89.2,18.97,54.04,2.73,261.4
2024-06-20 15:15:00+00:00,618.8,85.8,19.05,54.74,2.7430000000000003,259.6
2024-06-20 15:20:00+00:00,617.1,87.0,19.1,54.3,3.097,275.8
2024-06-20 15:25:00+00:00,603.7,90.8,18.88,52.32,3.784,258.2
2024-06-20 15:30:00+00:00,596.3,88.0,18.95,50.96,2.5580000000000003,276.2
2024-06-20 15:35:00+00:00,584.9,88.3,18.82,52.29,2.591,283.9
2024-06-20 15:40:00+00:00,580.8,87.3,18.89,50.89,2.694,267.6
2024-06-20 15:45:00+00:00,570.5,85.0,18.76,49.82,3.0060000000000002,259.6
2024-06-20 15:50:00+00:00,555.7,83.8,18.79,51.47,3.924,258.5
2024-06-20 15:55:00+00:00,543.7,88.3,18.5,52.65,3.273,264.2
2024-06-20 16:00:00+00:00,535.2,87.9,18.79,50.79,2.9019999999999997,258.6
2024-06-20 16:05:00+00:00,532.6,93.2,18.75,52.21,2.397,274.9
2024-06-20 16:10:00+00:00,522.4,93.0,18.76,53.12,2.767,287.7
2024-06-20 16:15:00+00:00,511.8,91.7,18.77,51.55,3.5,246.9
2024-06-20 16:20:00+00:00,505.4,100.2,18.61,54.35,3.403,256.4
2024-06-20 16:25:00+00:00,494.1,103.8,18.63,53.28,3.51,231.3
2024-06-20 16:30:00+00:00,482.6,120.5,18.66,55.5,2.457,264.9
2024-06-20 16:35:00+00:00,395.6,148.3,18.76,55.19,3.4539999999999997,255.5
2024-06-20 16:40:00+00:00,495.3,177.4,18.55,55.78,3.605,245.7
2024-06-20 16:45:00+00:00,499.1,227.4,18.65,54.55,2.52,263.8
2024-06-20 16:50:00+00:00,433.1,216.6,18.58,55.03,3.012,266.8
2024-06-20 16:55:00+00:00,376.0,211.5,18.37,58.01,2.6189999999999998,273.8
2024-06-20 17:00:00+00:00,254.7,230.5,18.02,57.93,3.34,267.3
2024-06-20 17:05:00+00:00,393.9,192.3,18.05,57.96,3.548,271.7
2024-06-20 17:10:00+00:00,192.7,154.7,18.14,63.03,2.319,269.6
2024-06-20 17:15:00+00:00,134.9,122.8,17.56,64.44,1.98,287.6
2024-06-20 17:20:00+00:00,177.3,145.3,17.41,65.93,3.358,272.7
2024-06-20 17:25:00+00:00,197.6,178.9,17.61,65.21,3.03,269.9
2024-06-20 17:30:00+00:00,299.6,166.7,17.93,64.08,2.93,270.8
2024-06-20 17:35:00+00:00,391.8,167.7,18.08,64.3,2.793,285.8
2024-06-20 17:40:00+00:00,302.6,162.1,17.98,65.49,3.278,268.1
2024-06-20 17:45:00+00:00,242.6,157.5,17.81,66.93,2.678,283.1
2024-06-20 17:50:00+00:00,167.0,155.9,17.45,68.32,3.2569999999999997,283.2
2024-06-20 17:55:00+00:00,187.0,146.6,17.11,69.25,2.705,291.7
2024-06-20 18:00:00+00:00,223.2,127.4,17.01,68.62,2.48,277.2
2024-06-20 18:05:00+00:00,268.3,115.4,17.04,67.83,2.53,280.6
2024-06-20 18:10:00+00:00,256.9,103.5,17.11,66.76,2.267,292.0
2024-06-20 18:15:00+00:00,243.9,102.2,17.18,66.17,2.8560000000000003,273.6
2024-06-20 18:20:00+00:00,249.2,98.7,17.19,66.45,3.674,264.0
2024-06-20 18:25:00+00:00,227.1,95.6,17.03,67.26,1.972,278.2
2024-06-20 18:30:00+00:00,213.2,91.5,16.86,68.08,2.31,273.7
2024-06-20 18:35:00+00:00,200.5,82.7,16.73,68.13,2.471,269.5
2024-06-20 18:40:00+00:00,183.9,73.23,16.7,68.74,2.585,274.0
2024-06-20 18:45:00+00:00,165.0,75.92,16.53,69.79,2.8,277.9
2024-06-20 18:50:00+00:00,100.3,83.0,16.32,70.37,2.812,280.3
2024-06-20 18:55:00+00:00,80.9,67.96,16.05,71.07,2.667,266.2
2024-06-20 19:00:00+00:00,55.74,52.03,15.86,72.08,2.7230000000000003,270.9
2024-06-20 19:05:00+00:00,36.99,35.08,15.69,72.81,1.764,286.9
2024-06-20 19:10:00+00:00,38.28,35.69,15.53,73.45,1.881,309.3
2024-06-20 19:15:00+00:00,37.49,35.15,15.35,74.12,2.261,277.8
2024-06-20 19:20:00+00:00,22.89,21.5,15.23,74.5,1.301,310.9
2024-06-20 19:25:00+00:00,20.01,18.8,15.16,74.4,1.148,304.2
2024-06-20 19:30:00+00:00,20.07,18.78,15.04,75.47,1.4340000000000002,295.2
2024-06-20 19:35:00+00:00,19.01,17.68,14.81,76.39,1.932,292.9
2024-06-20 19:40:00+00:00,23.11,20.1,14.64,76.73,1.5930000000000002,312.7
2024-06-20 19:45:00+00:00,35.9,26.13,14.52,76.92,1.368,305.8
2024-06-20 19:50:00+00:00,35.54,26.49,14.39,77.62,1.5019999999999998,314.0
2024-06-20 19:55:00+00:00,30.5,25.16,14.21,78.04,1.48,299.3
2024-06-20 20:00:00+00:00,25.5,22.63,14.03,78.62,1.715,301.7
2024-06-20 20:05:00+00:00,21.14,19.01,13.87,78.87,1.874,312.3
2024-06-20 20:10:00+00:00,15.92,14.31,13.72,79.41,1.839,301.1
2024-06-20 20:15:00+00:00,11.98,10.68,13.57,80.0,2.3369999999999997,280.2
2024-06-20 20:20:00+00:00,10.08,8.57,13.41,80.7,2.13,286.6
2024-06-20 20:25:00+00:00,8.93,7.476,13.23,81.3,2.613,262.1
2024-06-20 20:30:00+00:00,7.817,6.44,13.11,81.8,2.764,264.5
2024-06-20 20:35:00+00:00,6.517,5.197,13.02,82.0,2.333,278.3
2024-06-20 20:40:00+00:00,5.694,4.47,12.95,82.1,1.972,285.6
2024-06-20 20:45:00+00:00,5.003,3.7119999999999997,12.9,82.3,2.208,282.6
2024-06-20 20:50:00+00:00,4.529,3.4360000000000004,12.84,82.5,2.035,281.7
2024-06-20 20:55:00+00:00,4.324,3.2260000000000004,12.8,82.8,1.514,299.9
2024-06-20 21:00:00+00:00,4.038,2.884,12.72,83.1,1.6969999999999998,293.5
2024-06-20 21:05:00+00:00,4.261,3.083,12.66,83.4,2.0140000000000002,293.3
2024-06-20 21:10:00+00:00,4.593999999999999,3.207,12.56,83.9,1.923,293.9
2024-06-20 21:15:00+00:00,3.8680000000000003,2.95,12.45,84.4,1.8119999999999998,300.8
2024-06-20 21:20:00+00:00,4.205,2.989,12.36,84.9,2.331,290.2
2024-06-20 21:25:00+00:00,3.721,2.545,12.28,85.2,2.234,286.2
2024-06-20 21:30:00+00:00,3.833,2.65,12.24,85.3,1.551,307.4
2024-06-20 21:35:00+00:00,3.2310000000000003,2.106,12.2,85.2,1.345,312.5
2024-06-20 21:40:00+00:00,3.24,2.178,12.17,85.1,1.4369999999999998,301.5
2024-06-20 21:45:00+00:00,3.49,2.3280000000000003,12.1,85.1,1.6640000000000001,302.6
2024-06-20 21:50:00+00:00,3.512,2.4819999999999998,12.03,85.2,1.161,304.0
2024-06-20 21:55:00+00:00,2.99,1.916,11.98,85.2,1.298,304.3
2024-06-20 22:00:00+00:00,4.0,2.773,11.91,85.3,1.3769999999999998,294.7
2024-06-20 22:05:00+00:00,3.847,2.575,11.86,85.3,1.788,295.3
2024-06-20 22:10:00+00:00,4.227,2.9960000000000004,11.8,85.4,1.515,295.8
2024-06-20 22:15:00+00:00,3.918,2.935,11.72,85.7,1.4480000000000002,296.3
2024-06-20 22:20:00+00:00,3.844,2.715,11.65,86.0,0.992,306.5
2024-06-20 22:25:00+00:00,4.052,2.713,11.58,86.3,1.014,299.9
2024-06-20 22:30:00+00:00,3.741,2.528,11.53,86.5,1.214,303.1
2024-06-20 22:35:00+00:00,3.71,2.673,11.48,86.7,1.181,296.7
2024-06-20 22:40:00+00:00,4.012,2.846,11.43,86.8,1.686,288.1
2024-06-20 22:45:00+00:00,3.56,2.3819999999999997,11.4,86.9,1.4169999999999998,280.6
2024-06-20 22:50:00+00:00,3.767,2.6010000000000004,11.36,87.0,1.34,274.9
2024-06-20 22:55:00+00:00,3.9139999999999997,2.7680000000000002,11.32,87.0,1.314,268.6
2024-06-20 23:00:00+00:00,3.9789999999999996,2.786,11.24,87.1,1.304,265.7
2024-06-20 23:05:00+00:00,4.257,3.049,11.16,87.3,0.972,270.7
2024-06-20 23:10:00+00:00,3.3569999999999998,2.269,11.04,87.6,1.062,248.4
2024-06-20 23:15:00+00:00,3.444,2.248,10.97,87.9,1.285,241.3
2024-06-20 23:20:00+00:00,3.992,2.755,10.9,88.1,1.135,238.2
2024-06-20 23:25:00+00:00,3.5789999999999997,2.512,10.83,88.4,1.45,245.3
2024-06-20 23:30:00+00:00,3.111,1.9509999999999998,10.81,88.9,1.584,258.3
2024-06-20 23:35:00+00:00,2.967,2.084,10.81,89.2,1.695,244.1
2024-06-20 23:40:00+00:00,2.205,1.308,10.85,89.4,1.663,263.7
2024-06-20 23:45:00+00:00,2.479,1.608,10.86,89.5,1.4969999999999999,264.9
2024-06-20 23:50:00+00:00,2.673,1.7990000000000002,10.8,89.7,1.681,262.9
2024-06-20 23:55:00+00:00,2.945,1.952,10.81,89.8,1.7480000000000002,266.3
2024-06-21 00:00:00+00:00,3.7880000000000003,2.6239999999999997,10.78,89.8,1.202,282.9
2024-06-21 00:05:00+00:00,3.5789999999999997,2.4419999999999997,10.74,90.1,0.9990000000000001,287.3
2024-06-21 00:10:00+00:00,3.4010000000000002,2.283,10.81,90.1,0.9570000000000001,264.9
2024-06-21 00:15:00+00:00,2.955,1.8840000000000001,10.84,90.1,0.777,271.9
2024-06-21 00:20:00+00:00,2.965,1.886,10.79,90.1,0.872,260.2
2024-06-21 00:25:00+00:00,2.966,1.972,10.79,90.2,1.008,258.3
2024-06-21 00:30:00+00:00,2.695,1.719,10.8,90.2,0.765,242.7
2024-06-21 00:35:00+00:00,2.252,1.4240000000000002,10.82,90.2,0.86,231.3
2024-06-21 00:40:00+00:00,2.804,2.002,10.85,90.0,0.629,248.6
2024-06-21 00:45:00+00:00,3.4419999999999997,2.294,10.76,90.0,0.647,261.0
2024-06-21 00:50:00+00:00,4.145,2.865,10.72,90.2,0.785,277.2
2024-06-21 00:55:00+00:00,3.997,2.728,10.69,90.1,0.39799999999999996,292.1
2024-06-21 01:00:00+00:00,3.609,2.405,10.68,90.3,0.258,277.1
2024-06-21 01:05:00+00:00,3.228,2.049,10.65,90.2,0.287,320.9
2024-06-21 01:10:00+00:00,3.2710000000000004,2.123,10.43,90.5,0.506,312.3
2024-06-21 01:15:00+00:00,2.906,1.8119999999999998,10.39,90.9,0.419,283.6
2024-06-21 01:20:00+00:00,3.352,2.227,10.39,91.1,0.159,277.8
2024-06-21 01:25:00+00:00,2.9160000000000004,1.7790000000000001,10.42,91.2,0.292,298.1
2024-06-21 01:30:00+00:00,2.8289999999999997,1.689,10.42,91.4,0.429,275.5
2024-06-21 01:35:00+00:00,3.055,2.086,10.42,91.4,0.429,311.9
2024-06-21 01:40:00+00:00,3.425,2.34,10.32,91.3,0.597,272.5
2024-06-21 01:45:00+00:00,3.9419999999999997,2.865,10.22,91.6,0.598,223.1
2024-06-21 01:50:00+00:00,3.655,2.529,10.22,91.7,0.597,215.9
2024-06-21 01:55:00+00:00,3.065,2.028,10.27,91.8,0.22899999999999998,255.2
2024-06-21 02:00:00+00:00,3.542,2.4459999999999997,10.25,91.8,0.0,0.0
2024-06-21 02:05:00+00:00,4.593,3.307,10.22,92.0,0.078,243.7
2024-06-21 02:10:00+00:00,4.801,3.485,10.24,92.1,0.136,230.0
2024-06-21 02:15:00+00:00,5.853,4.5680000000000005,10.2,92.1,0.376,227.3
2024-06-21 02:20:00+00:00,6.327999999999999,5.165,10.13,92.3,0.474,217.7
2024-06-21 02:25:00+00:00,6.135,4.931,10.1,92.3,0.5760000000000001,231.1
2024-06-21 02:30:00+00:00,6.6579999999999995,5.265,10.04,92.5,0.789,211.2
2024-06-21 02:35:00+00:00,7.412999999999999,5.987,10.05,92.6,1.075,195.1
2024-06-21 02:40:00+00:00,9.33,8.05,10.04,92.6,0.992,182.6
2024-06-21 02:45:00+00:00,11.26,10.02,10.02,92.7,0.632,170.7
2024-06-21 02:50:00+00:00,12.84,11.27,9.87,92.7,0.105,183.4
2024-06-21 02:55:00+00:00,15.56,13.84,9.73,92.8,0.059000000000000004,227.5
2024-06-21 03:00:00+00:00,17.39,15.45,9.84,93.4,0.266,177.4
2024-06-21 03:05:00+00:00,18.64,16.88,9.95,93.3,0.474,166.2
2024-06-21 03:10:00+00:00,22.63,20.8,9.92,93.3,0.73,181.3
2024-06-21 03:15:00+00:00,24.65,22.34,9.9,93.2,0.82,175.7
2024-06-21 03:20:00+00:00,29.58,26.88,9.77,93.3,0.619,189.8
2024-06-21 03:25:00+00:00,27.53,24.58,9.72,93.5,0.625,185.7
2024-06-21 03:30:00+00:00,31.3,27.2,9.79,93.9,0.44299999999999995,160.1
2024-06-21 03:35:00+00:00,35.49,28.64,9.89,93.8,0.631,179.1
2024-06-21 03:40:00+00:00,34.29,28.82,9.97,93.9,0.426,171.8
2024-06-21 03:45:00+00:00,37.95,32.83,10.03,93.9,0.225,174.9
2024-06-21 03:50:00+00:00,46.91,40.76,10.08,93.9,0.062,212.0
2024-06-21 03:55:00+00:00,72.2,63.05,10.14,94.2,0.588,192.9
2024-06-21 04:00:00+00:00,65.86,55.79,10.26,94.1,0.36700000000000005,167.8
2024-06-21 04:05:00+00:00,83.9,59.56,10.35,94.2,0.242,170.5
2024-06-21 04:10:00+00:00,88.0,80.7,10.46,94.1,0.557,148.3
2024-06-21 04:15:00+00:00,78.36,76.8,10.55,94.2,0.528,174.9
2024-06-21 04:20:00+00:00,82.5,81.2,10.69,94.3,0.763,183.9
2024-06-21 04:25:00+00:00,93.0,91.9,10.85,94.1,0.725,181.1
2024-06-21 04:30:00+00:00,98.4,97.2,10.94,94.0,0.695,180.9
2024-06-21 04:35:00+00:00,97.7,96.5,11.08,93.7,0.45899999999999996,178.0
2024-06-21 04:40:00+00:00,87.9,86.6,11.16,93.1,0.098,170.2
2024-06-21 04:45:00+00:00,89.9,88.9,11.17,92.6,0.16,191.1
2024-06-21 04:50:00+00:00,94.5,93.1,11.18,92.3,1.109,181.0
2024-06-21 04:55:00+00:00,77.81,76.65,11.33,91.8,1.089,185.3
2024-06-21 05:00:00+00:00,81.8,80.5,11.36,91.7,1.413,178.8
2024-06-21 05:05:00+00:00,96.3,94.8,11.54,91.3,1.0,195.4
2024-06-21 05:10:00+00:00,107.1,105.7,11.47,90.6,0.332,240.1
2024-06-21 05:15:00+00:00,132.2,130.4,11.42,90.4,0.547,216.0
2024-06-21 05:20:00+00:00,140.7,139.3,11.56,90.3,0.529,193.6
2024-06-21 05:25:00+00:00,145.0,141.9,11.68,90.1,0.843,188.7
2024-06-21 05:30:00+00:00,181.3,177.8,11.74,89.7,1.246,198.7
2024-06-21 05:35:00+00:00,165.5,163.3,11.85,89.6,1.2570000000000001,196.1
2024-06-21 05:40:00+00:00,136.5,134.5,11.92,89.1,1.1059999999999999,207.3
2024-06-21 05:45:00+00:00,129.1,127.6,11.93,88.9,0.745,216.8
2024-06-21 05:50:00+00:00,127.8,126.1,11.88,88.6,0.213,262.1
2024-06-21 05:55:00+00:00,123.0,121.0,11.82,88.5,0.499,249.9
2024-06-21 06:00:00+00:00,133.0,131.4,11.85,88.1,0.541,265.2
2024-06-21 06:05:00+00:00,146.8,144.6,11.86,88.3,0.728,238.4
2024-06-21 06:10:00+00:00,170.5,166.9,11.94,88.0,0.467,216.1
2024-06-21 06:15:00+00:00,180.1,177.0,12.07,87.6,0.722,180.3
2024-06-21 06:20:00+00:00,164.3,162.2,12.1,87.0,0.5920000000000001,197.1
2024-06-21 06:25:00+00:00,143.7,141.7,12.11,86.9,0.7979999999999999,231.6
2024-06-21 06:30:00+00:00,156.0,153.7,12.13,86.8,1.462,232.6
2024-06-21 06:35:00+00:00,178.7,175.0,12.23,86.9,1.932,236.8
2024-06-21 06:40:00+00:00,189.2,187.4,12.25,87.2,1.7180000000000002,253.7
2024-06-21 06:45:00+00:00,190.1,188.6,12.41,86.6,2.226,258.5
2024-06-21 06:50:00+00:00,165.9,163.9,12.39,86.1,1.6269999999999998,261.9
2024-06-21 06:55:00+00:00,164.8,162.5,12.34,86.1,1.526,237.5
2024-06-21 07:00:00+00:00,166.8,165.3,12.34,86.2,1.101,238.8
2024-06-21 07:05:00+00:00,156.2,154.7,12.25,86.5,0.828,265.4
2024-06-21 07:10:00+00:00,145.1,143.6,12.29,86.1,1.775,278.4
2024-06-21 07:15:00+00:00,143.4,141.6,12.33,85.5,1.455,265.9
2024-06-21 07:20:00+00:00,152.1,150.3,12.37,85.8,1.281,261.6
2024-06-21 07:25:00+00:00,171.9,169.3,12.41,85.8,1.213,254.2
