Day,Hours,Elspot Prices DK1 (EUR/MWh),Household Demand (kWh),Capacity factor solar
14/11/2019,09 - 10,49.25,0.09,0.171
14/11/2019,10 - 11,47.38,0.12,0.204
14/11/2019,11 - 12,48.09,0.1,0.348
14/11/2019,12 - 13,48.78,0.1,0.231
14/11/2019,13 - 14,50.77,0.1,0.122
14/11/2019,14 - 15,53.86,0.1,0
14/11/2019,15 - 16,54.28,0.12,0
14/11/2019,16 - 17,56.32,0.84,0
14/11/2019,17 - 18,59.37,0.54,0
14/11/2019,18 - 19,49.95,0.39,0
14/11/2019,19 - 20,45.23,0.49,0
14/11/2019,20 - 21,42.82,0.45,0
14/11/2019,21 - 22,42.17,0.22,0
14/11/2019,22 - 23,38.77,0.13,0
14/11/2019,23 - 00,35.48,0.13,0
15/11/2019,00 - 01,32.5,0.15,0
15/11/2019,01 - 02,32.19,0.12,0
15/11/2019,02 - 03,30.09,0.14,0
15/11/2019,03 - 04,33.1,0.12,0
15/11/2019,04 - 05,25.48,0.13,0
15/11/2019,05 - 06,30.21,0.13,0
15/11/2019,06 - 07,34.2,0.44,0
15/11/2019,07 - 08,39.85,1.71,0.164
15/11/2019,08 - 09,40.98,0.26,0.052
15/11/2019,09 - 10,35.5,0.1,0.036
15/11/2019,10 - 11,35.86,0.11,0.035
15/11/2019,11 - 12,34.95,0.11,0.019
15/11/2019,12 - 13,36.24,0.1,0.018
15/11/2019,13 - 14,39.8,0.11,0
15/11/2019,14 - 15,42.12,0.11,0
15/11/2019,15 - 16,42.88,0.11,0
15/11/2019,16 - 17,43.73,0.38,0
15/11/2019,17 - 18,44.4,0.49,0
15/11/2019,18 - 19,43.54,0.53,0
15/11/2019,19 - 20,42.52,0.62,0
15/11/2019,20 - 21,41.67,0.45,0
15/11/2019,21 - 22,41.47,0.32,0
15/11/2019,22 - 23,40.16,0.1,0
15/11/2019,23 - 00,38.57,0.12,0
16/11/2019,00 - 01,37.09,0.11,0
16/11/2019,01 - 02,37.18,0.1,0
16/11/2019,02 - 03,36.64,0.11,0
16/11/2019,03 - 04,37.3,0.1,0
16/11/2019,04 - 05,37.43,0.1,0
16/11/2019,05 - 06,37.6,0.18,0
16/11/2019,06 - 07,38.53,0.73,0
16/11/2019,07 - 08,39.12,0.39,0.011
16/11/2019,08 - 09,42.59,0.27,0.042
16/11/2019,09 - 10,43.26,0.83,0.507
16/11/2019,10 - 11,41.63,0.26,0.019
16/11/2019,11 - 12,42.02,0.2,0.032
16/11/2019,12 - 13,39.08,0.16,0.018
16/11/2019,13 - 14,39.05,0.14,0.082
16/11/2019,14 - 15,40.24,0.54,0
16/11/2019,15 - 16,40.31,0.3,0
16/11/2019,16 - 17,41.37,0.6,0
16/11/2019,17 - 18,42.59,0.12,0
16/11/2019,18 - 19,42.32,0.12,0
16/11/2019,19 - 20,39.43,0.12,0
16/11/2019,20 - 21,37.11,0.13,0
16/11/2019,21 - 22,34.33,0.11,0
16/11/2019,22 - 23,34.4,0.12,0
16/11/2019,23 - 00,29.82,0.11,0
17/11/2019,00 - 01,29.15,0.11,0
17/11/2019,01 - 02,31.05,0.11,0
17/11/2019,02 - 03,31.68,0.12,0
17/11/2019,03 - 04,32.33,0.11,0
17/11/2019,04 - 05,32.96,0.12,0
17/11/2019,05 - 06,33.85,0.11,0
17/11/2019,06 - 07,32.59,0.11,0
17/11/2019,07 - 08,33.98,0.12,0.044
17/11/2019,08 - 09,36.96,0.14,0.017
17/11/2019,09 - 10,38.92,0.1,0.159
17/11/2019,10 - 11,39.84,0.12,0.107
17/11/2019,11 - 12,40.88,0.13,0.022
17/11/2019,12 - 13,40.27,0.13,0.039
17/11/2019,13 - 14,39.37,0.11,0.002
17/11/2019,14 - 15,39.18,0.12,0
17/11/2019,15 - 16,40.11,0.13,0
17/11/2019,16 - 17,41.27,0.13,0
17/11/2019,17 - 18,45.57,0.12,0
17/11/2019,18 - 19,43.8,0.12,0
17/11/2019,19 - 20,42.04,0.13,0
17/11/2019,20 - 21,40.97,0.11,0
17/11/2019,21 - 22,40.09,0.12,0
17/11/2019,22 - 23,35.16,0.11,0
17/11/2019,23 - 00,32.4,0.14,0
18/11/2019,00 - 01,24.83,0.11,0
18/11/2019,01 - 02,27.91,0.12,0
18/11/2019,02 - 03,26.39,0.11,0
18/11/2019,03 - 04,28.24,0.12,0
18/11/2019,04 - 05,29.77,0.11,0
18/11/2019,05 - 06,34.32,0.11,0
18/11/2019,06 - 07,41.46,0.12,0
18/11/2019,07 - 08,43.27,0.12,0.016
18/11/2019,08 - 09,44.53,0.12,0.191
18/11/2019,09 - 10,46.51,0.12,0.016
18/11/2019,10 - 11,48.52,0.12,0.591
18/11/2019,11 - 12,49.94,0.1,0.016
18/11/2019,12 - 13,48.95,0.12,0.1
18/11/2019,13 - 14,51.73,0.12,0.004
18/11/2019,14 - 15,49.95,0.12,0
18/11/2019,15 - 16,53.03,0.12,0
18/11/2019,16 - 17,55.16,0.12,0
18/11/2019,17 - 18,55.1,0.35,0
18/11/2019,18 - 19,43.8,1.62,0
18/11/2019,19 - 20,41.74,0.64,0
18/11/2019,20 - 21,39.51,0.52,0
18/11/2019,21 - 22,35.41,0.32,0
18/11/2019,22 - 23,33.99,0.11,0
18/11/2019,23 - 00,32.9,0.09,0
19/11/2019,00 - 01,32.4,0.11,0
19/11/2019,01 - 02,32.9,0.1,0
19/11/2019,02 - 03,32.3,0.1,0
19/11/2019,03 - 04,32.1,0.1,0
19/11/2019,04 - 05,32.1,0.11,0
19/11/2019,05 - 06,35.31,0.1,0
19/11/2019,06 - 07,38.48,0.17,0
19/11/2019,07 - 08,43.45,0.25,0.056
19/11/2019,08 - 09,44.99,0.88,0.016
19/11/2019,09 - 10,42.12,0.37,0.022
19/11/2019,10 - 11,41.83,0.67,0.009
19/11/2019,11 - 12,41.9,0.79,0.05
19/11/2019,12 - 13,42.09,0.24,0.002
19/11/2019,13 - 14,48.11,0.21,0.032
19/11/2019,14 - 15,54.11,0.11,0
19/11/2019,15 - 16,62,1.39,0
19/11/2019,16 - 17,70.64,1.43,0
19/11/2019,17 - 18,80.34,0.58,0
19/11/2019,18 - 19,76.32,0.46,0
19/11/2019,19 - 20,71.74,0.5,0
19/11/2019,20 - 21,59.15,0.36,0
19/11/2019,21 - 22,47.09,0.21,0
19/11/2019,22 - 23,40.75,0.1,0
19/11/2019,23 - 00,39.4,0.11,0
20/11/2019,00 - 01,38.88,0.09,0
20/11/2019,01 - 02,39.08,0.11,0
20/11/2019,02 - 03,38.86,0.1,0
20/11/2019,03 - 04,39.21,0.1,0
20/11/2019,04 - 05,39.62,0.11,0
20/11/2019,05 - 06,40.91,0.12,0
20/11/2019,06 - 07,51.92,0.63,0
20/11/2019,07 - 08,60.7,0.14,0.004
20/11/2019,08 - 09,69.1,0.11,0.002
20/11/2019,09 - 10,66.12,0.11,0.236
20/11/2019,10 - 11,61.2,0.1,0.056
20/11/2019,11 - 12,60.86,0.1,0.043
20/11/2019,12 - 13,59.29,0.15,0.013
20/11/2019,13 - 14,59.22,0.72,0.049
20/11/2019,14 - 15,60,0.16,0
20/11/2019,15 - 16,60.87,0.97,0
20/11/2019,16 - 17,63.48,0.39,0
20/11/2019,17 - 18,71.26,0.5,0
20/11/2019,18 - 19,63.69,0.43,0
20/11/2019,19 - 20,56.06,0.48,0
20/11/2019,20 - 21,48.8,0.5,0
20/11/2019,21 - 22,43.68,0.16,0
20/11/2019,22 - 23,40.21,0.11,0
20/11/2019,23 - 00,38.72,0.12,0
21/11/2019,00 - 01,38.57,0.11,0
21/11/2019,01 - 02,37.7,0.1,0
21/11/2019,02 - 03,37.16,0.1,0
21/11/2019,03 - 04,37.78,0.1,0
21/11/2019,04 - 05,38.51,0.1,0
21/11/2019,05 - 06,40.08,0.36,0
21/11/2019,06 - 07,45.73,0.41,0
21/11/2019,07 - 08,58.16,0.09,0.043
21/11/2019,08 - 09,58.58,0.12,0.064
21/11/2019,09 - 10,59.11,0.09,0.053
21/11/2019,10 - 11,59.34,0.1,0.061
21/11/2019,11 - 12,59.29,0.11,0.023
21/11/2019,12 - 13,56.45,0.21,0.035
21/11/2019,13 - 14,58.27,0.18,0
21/11/2019,14 - 15,57.49,0.1,0
21/11/2019,15 - 16,57.21,0.29,0
21/11/2019,16 - 17,58.88,0.48,0
21/11/2019,17 - 18,63.57,1.76,0
21/11/2019,18 - 19,53.27,0.67,0
21/11/2019,19 - 20,49.93,0.53,0
21/11/2019,20 - 21,43.68,0.34,0
21/11/2019,21 - 22,40.31,0.12,0
21/11/2019,22 - 23,39.29,0.12,0
21/11/2019,23 - 00,37.21,0.1,0
22/11/2019,00 - 01,34.56,0.11,0
22/11/2019,01 - 02,34.61,0.1,0
22/11/2019,02 - 03,34.31,0.1,0
22/11/2019,03 - 04,34.61,0.11,0
22/11/2019,04 - 05,35.51,0.1,0
22/11/2019,05 - 06,37.36,0.26,0
22/11/2019,06 - 07,40.35,0.47,0
22/11/2019,07 - 08,46.09,0.37,0.041
22/11/2019,08 - 09,51.74,0.56,0.013
22/11/2019,09 - 10,50.06,0.45,0.011
22/11/2019,10 - 11,48.84,0.23,0.017
22/11/2019,11 - 12,47.38,0.22,0.008
22/11/2019,12 - 13,45.24,0.16,0.005
22/11/2019,13 - 14,46.05,0.27,0.003
22/11/2019,14 - 15,49.18,0.22,0
22/11/2019,15 - 16,49.65,0.41,0
22/11/2019,16 - 17,49.19,0.41,0
22/11/2019,17 - 18,52.07,0.59,0
22/11/2019,18 - 19,44.79,0.7,0
22/11/2019,19 - 20,40.39,0.68,0
22/11/2019,20 - 21,39.68,0.73,0
22/11/2019,21 - 22,39.39,0.22,0
22/11/2019,22 - 23,38.44,0.1,0
22/11/2019,23 - 00,35.6,0.12,0
23/11/2019,00 - 01,34.46,0.1,0
23/11/2019,01 - 02,34.14,0.1,0
23/11/2019,02 - 03,33.54,0.11,0
23/11/2019,03 - 04,33.27,0.1,0
23/11/2019,04 - 05,30.12,0.11,0
23/11/2019,05 - 06,24.24,0.17,0
23/11/2019,06 - 07,32.49,0.34,0
23/11/2019,07 - 08,28.23,0.13,0.171
23/11/2019,08 - 09,33.86,0.12,0.122
23/11/2019,09 - 10,30.53,0.1,0.32
23/11/2019,10 - 11,30.4,0.12,0.289
23/11/2019,11 - 12,30.54,0.21,0.089
23/11/2019,12 - 13,29.99,0.4,0.206
23/11/2019,13 - 14,30.71,0.99,0.083
23/11/2019,14 - 15,32.5,0.26,0
23/11/2019,15 - 16,34.35,0.3,0
23/11/2019,16 - 17,39.13,0.42,0
23/11/2019,17 - 18,40.55,0.54,0
23/11/2019,18 - 19,40.14,0.56,0
23/11/2019,19 - 20,35.69,0.46,0
23/11/2019,20 - 21,30.28,0.39,0
23/11/2019,21 - 22,28.27,0.19,0
23/11/2019,22 - 23,29.69,0.11,0
23/11/2019,23 - 00,27.29,0.11,0
24/11/2019,00 - 01,13.19,0.1,0
24/11/2019,01 - 02,19.27,0.11,0
24/11/2019,02 - 03,13.32,0.1,0
24/11/2019,03 - 04,14.93,0.11,0
24/11/2019,04 - 05,10.22,0.1,0
24/11/2019,05 - 06,7.59,0.11,0
24/11/2019,06 - 07,19.14,0.1,0
24/11/2019,07 - 08,25.55,1.59,0.164
24/11/2019,08 - 09,30.53,0.36,0.227
24/11/2019,09 - 10,34.4,0.58,0.527
24/11/2019,10 - 11,37.65,0.5,0.462
24/11/2019,11 - 12,39.92,0.49,0.317
24/11/2019,12 - 13,39.92,0.48,0.357
24/11/2019,13 - 14,39.87,0.5,0.009
24/11/2019,14 - 15,40.16,1.09,0
24/11/2019,15 - 16,40.79,1.3,0
24/11/2019,16 - 17,41.46,0.55,0
24/11/2019,17 - 18,41.53,0.49,0
24/11/2019,18 - 19,41.07,0.54,0
24/11/2019,19 - 20,41.27,0.52,0
24/11/2019,20 - 21,41.03,0.48,0
24/11/2019,21 - 22,40.74,0.35,0
24/11/2019,22 - 23,40.34,0.14,0
24/11/2019,23 - 00,39.4,0.13,0
25/11/2019,00 - 01,38.29,0.12,0
25/11/2019,01 - 02,36.4,0.12,0
25/11/2019,02 - 03,36.12,0.12,0
25/11/2019,03 - 04,35.5,0.12,0
25/11/2019,04 - 05,35.48,0.12,0
25/11/2019,05 - 06,37.94,0.4,0
25/11/2019,06 - 07,50.14,0.23,0
25/11/2019,07 - 08,60.58,0.39,0.107
25/11/2019,08 - 09,58.53,1.54,0.179
25/11/2019,09 - 10,58.58,0.43,0.448
25/11/2019,10 - 11,57.46,0.36,0.11
25/11/2019,11 - 12,58.42,0.35,0.084
25/11/2019,12 - 13,58.93,0.4,0.026
25/11/2019,13 - 14,58.76,0.46,0.094
25/11/2019,14 - 15,57.2,0.5,0
25/11/2019,15 - 16,59.39,0.41,0
25/11/2019,16 - 17,58.56,0.67,0
25/11/2019,17 - 18,63.62,0.65,0
25/11/2019,18 - 19,59.52,0.99,0
25/11/2019,19 - 20,58.23,0.56,0
25/11/2019,20 - 21,54.08,1.14,0
25/11/2019,21 - 22,50.3,0.36,0
25/11/2019,22 - 23,46.48,0.21,0
25/11/2019,23 - 00,41.69,0.2,0
26/11/2019,00 - 01,39.18,0.19,0
26/11/2019,01 - 02,38.54,0.19,0
26/11/2019,02 - 03,36.3,0.19,0
26/11/2019,03 - 04,36.01,0.18,0
26/11/2019,04 - 05,36.08,0.19,0
26/11/2019,05 - 06,38.12,0.39,0
26/11/2019,06 - 07,45.34,0.5,0
26/11/2019,07 - 08,53.59,0.19,0.185
26/11/2019,08 - 09,54.95,0.19,0.048
26/11/2019,09 - 10,54.74,0.18,0.309
26/11/2019,10 - 11,54.95,0.19,0.276
26/11/2019,11 - 12,54.21,0.18,0.453
26/11/2019,12 - 13,53.06,0.4,0.187
26/11/2019,13 - 14,52.74,0.29,0
26/11/2019,14 - 15,53.14,0.32,0
26/11/2019,15 - 16,52.49,0.67,0
26/11/2019,16 - 17,52.58,0.61,0
26/11/2019,17 - 18,54.71,1,0
26/11/2019,18 - 19,54.68,1.05,0
26/11/2019,19 - 20,53.05,0.67,0
26/11/2019,20 - 21,47.65,0.51,0
26/11/2019,21 - 22,43.66,0.19,0
26/11/2019,22 - 23,42.4,0.19,0
26/11/2019,23 - 00,37.85,0.19,0
27/11/2019,00 - 01,36.31,0.19,0
27/11/2019,01 - 02,36.42,0.18,0
27/11/2019,02 - 03,35.83,0.18,0
27/11/2019,03 - 04,36.01,0.2,0
27/11/2019,04 - 05,31.74,0.17,0
27/11/2019,05 - 06,34.9,0.21,0
27/11/2019,06 - 07,42.06,1.84,0
27/11/2019,07 - 08,50.83,0.45,0
27/11/2019,08 - 09,50.69,0.4,0.002
27/11/2019,09 - 10,46.46,0.42,0.037
27/11/2019,10 - 11,44.07,0.39,0.025
27/11/2019,11 - 12,44.06,0.49,0.098
27/11/2019,12 - 13,44.25,0.32,0.173
27/11/2019,13 - 14,44,0.19,0.091
27/11/2019,14 - 15,43.34,0.2,0
27/11/2019,15 - 16,43.54,0.63,0
27/11/2019,16 - 17,43.84,0.57,0
27/11/2019,17 - 18,46.74,1.12,0
27/11/2019,18 - 19,43.51,0.68,0
27/11/2019,19 - 20,39.22,1.26,0
27/11/2019,20 - 21,41.3,0.55,0
27/11/2019,21 - 22,40.83,0.29,0
27/11/2019,22 - 23,40.13,0.2,0
27/11/2019,23 - 00,38.4,0.21,0
28/11/2019,00 - 01,38.01,0.19,0
28/11/2019,01 - 02,36.53,0.19,0
28/11/2019,02 - 03,36.09,0.2,0
28/11/2019,03 - 04,36.28,0.18,0
28/11/2019,04 - 05,37.83,0.19,0
28/11/2019,05 - 06,40.12,0.19,0
28/11/2019,06 - 07,41.14,1.11,0
28/11/2019,07 - 08,42.95,0.37,0.104
28/11/2019,08 - 09,43.22,0.19,0.184
28/11/2019,09 - 10,42.85,0.18,0.475
28/11/2019,10 - 11,42.92,0.2,0.518
28/11/2019,11 - 12,42.64,0.18,0.27
28/11/2019,12 - 13,43.41,0.19,0.289
28/11/2019,13 - 14,43.14,0.18,0.054
28/11/2019,14 - 15,42.55,0.19,0
28/11/2019,15 - 16,42.2,0.19,0
28/11/2019,16 - 17,42.19,0.18,0
28/11/2019,17 - 18,42.13,0.19,0
28/11/2019,18 - 19,41.7,0.39,0
28/11/2019,19 - 20,41.05,0.48,0
28/11/2019,20 - 21,40.54,0.39,0
28/11/2019,21 - 22,39.99,0.18,0
28/11/2019,22 - 23,28.54,0.16,0
28/11/2019,23 - 00,25.24,0.17,0
29/11/2019,00 - 01,24.02,0.16,0
29/11/2019,01 - 02,21.33,0.16,0
29/11/2019,02 - 03,11.82,0.18,0
29/11/2019,03 - 04,14.24,0.16,0
29/11/2019,04 - 05,27.64,0.16,0
29/11/2019,05 - 06,27.58,0.4,0
29/11/2019,06 - 07,39.97,0.44,0
29/11/2019,07 - 08,45.21,0.58,0.085
29/11/2019,08 - 09,46.02,0.47,0.181
29/11/2019,09 - 10,42.81,0.51,0.446
29/11/2019,10 - 11,42.54,0.47,0.473
29/11/2019,11 - 12,42.41,0.38,0.23
29/11/2019,12 - 13,41.77,0.38,0.208
29/11/2019,13 - 14,42.34,0.25,0.096
29/11/2019,14 - 15,42.6,0.34,0
29/11/2019,15 - 16,47.69,0.51,0
29/11/2019,16 - 17,44.03,0.7,0
29/11/2019,17 - 18,52.9,0.64,0
29/11/2019,18 - 19,54.18,0.91,0
29/11/2019,19 - 20,49.27,0.66,0
29/11/2019,20 - 21,42.39,1.04,0
29/11/2019,21 - 22,41.53,0.39,0
29/11/2019,22 - 23,42.36,0.18,0
29/11/2019,23 - 00,39.39,0.16,0
30/11/2019,00 - 01,36.39,0.17,0
30/11/2019,01 - 02,36.06,0.17,0
30/11/2019,02 - 03,36.09,0.18,0
30/11/2019,03 - 04,35.49,0.16,0
30/11/2019,04 - 05,35.49,0.17,0
30/11/2019,05 - 06,36.13,0.46,0
30/11/2019,06 - 07,36.66,0.61,0
30/11/2019,07 - 08,39.18,0.24,0
30/11/2019,08 - 09,42.41,0.17,0.026
30/11/2019,09 - 10,45.48,0.18,0.343
30/11/2019,10 - 11,44.12,0.16,0.261
30/11/2019,11 - 12,42.82,0.4,0.172
30/11/2019,12 - 13,41.62,0.35,0.11
30/11/2019,13 - 14,40.89,0.3,0
30/11/2019,14 - 15,41.26,0.22,0
30/11/2019,15 - 16,43.14,0.41,0
30/11/2019,16 - 17,48.9,0.61,0
30/11/2019,17 - 18,53.05,0.56,0
30/11/2019,18 - 19,53.25,0.56,0
30/11/2019,19 - 20,50.15,0.55,0
30/11/2019,20 - 21,47.48,0.6,0
30/11/2019,21 - 22,42.54,0.38,0
30/11/2019,22 - 23,42.06,0.18,0
30/11/2019,23 - 00,40.24,0.18,0
01/12/2019,00 - 01,38.66,0.18,0
01/12/2019,01 - 02,37.18,0.16,0
01/12/2019,02 - 03,36.36,0.18,0
01/12/2019,03 - 04,36.03,0.16,0
01/12/2019,04 - 05,35.96,0.17,0
01/12/2019,05 - 06,36.02,0.17,0
01/12/2019,06 - 07,36.23,1.53,0
01/12/2019,07 - 08,37.14,0.71,0.018
01/12/2019,08 - 09,38.85,0.73,0.007
01/12/2019,09 - 10,42.24,0.72,0.015
01/12/2019,10 - 11,44.9,0.18,0.032
01/12/2019,11 - 12,48.14,0.19,0.061
01/12/2019,12 - 13,48.29,0.18,0.012
01/12/2019,13 - 14,45.89,0.2,0.009
01/12/2019,14 - 15,44.83,0.18,0
01/12/2019,15 - 16,45.11,0.18,0
01/12/2019,16 - 17,47.93,0.19,0
01/12/2019,17 - 18,50.59,0.19,0
01/12/2019,18 - 19,52.55,0.18,0
01/12/2019,19 - 20,50.24,0.17,0
01/12/2019,20 - 21,43.62,0.19,0
01/12/2019,21 - 22,42.19,0.17,0
01/12/2019,22 - 23,40.01,0.18,0
01/12/2019,23 - 00,37.94,0.18,0
02/12/2019,00 - 01,36.13,0.18,0
02/12/2019,01 - 02,37.03,0.19,0
02/12/2019,02 - 03,35.5,0.17,0
02/12/2019,03 - 04,34.56,0.18,0
02/12/2019,04 - 05,35.5,0.18,0
02/12/2019,05 - 06,36.4,0.17,0
02/12/2019,06 - 07,44.85,0.19,0
02/12/2019,07 - 08,53.12,0.19,0.001
02/12/2019,08 - 09,54.74,0.2,0.012
02/12/2019,09 - 10,54.24,0.17,0.089
02/12/2019,10 - 11,46.03,0.17,0.113
02/12/2019,11 - 12,43.71,0.19,0.117
02/12/2019,12 - 13,42.08,0.17,0.28
02/12/2019,13 - 14,42.99,0.19,0.033
02/12/2019,14 - 15,49.14,0.17,0
02/12/2019,15 - 16,53.1,0.18,0
02/12/2019,16 - 17,54.08,0.17,0
02/12/2019,17 - 18,57.39,0.19,0
02/12/2019,18 - 19,55.34,0.19,0
02/12/2019,19 - 20,55.66,0.31,0
02/12/2019,20 - 21,54.59,0.74,0
02/12/2019,21 - 22,49.47,0.45,0
02/12/2019,22 - 23,45.02,0.21,0
02/12/2019,23 - 00,40.7,0.19,0
03/12/2019,00 - 01,40.3,0.2,0
03/12/2019,01 - 02,39.85,0.19,0
03/12/2019,02 - 03,39.61,0.19,0
03/12/2019,03 - 04,38.61,0.18,0
03/12/2019,04 - 05,39.6,0.19,0
03/12/2019,05 - 06,42.93,0.49,0
03/12/2019,06 - 07,55.23,0.53,0
03/12/2019,07 - 08,67.47,0.71,0.064
03/12/2019,08 - 09,76.69,1.06,0.365
03/12/2019,09 - 10,71.2,0.33,0.381
03/12/2019,10 - 11,60.66,0.5,0.517
03/12/2019,11 - 12,59.48,0.81,0.301
03/12/2019,12 - 13,55.4,0.56,0.303
03/12/2019,13 - 14,49.36,0.24,0.042
03/12/2019,14 - 15,49.3,0.23,0
03/12/2019,15 - 16,49.27,1.32,0
03/12/2019,16 - 17,49.32,0.79,0
03/12/2019,17 - 18,56,0.72,0
03/12/2019,18 - 19,48.71,0.55,0
03/12/2019,19 - 20,42.61,0.54,0
03/12/2019,20 - 21,41.43,0.59,0
03/12/2019,21 - 22,40.79,0.44,0
03/12/2019,22 - 23,39.34,0.19,0
03/12/2019,23 - 00,37.15,0.2,0
04/12/2019,00 - 01,35.1,0.19,0
04/12/2019,01 - 02,35.1,0.18,0
04/12/2019,02 - 03,35.34,0.2,0
04/12/2019,03 - 04,35.68,0.18,0
04/12/2019,04 - 05,36.4,0.19,0
04/12/2019,05 - 06,37.62,0.19,0
04/12/2019,06 - 07,42.81,0.41,0
04/12/2019,07 - 08,53.56,0.19,0.019
04/12/2019,08 - 09,54.92,0.11,0.204
04/12/2019,09 - 10,51.62,0.11,0.246
04/12/2019,10 - 11,46.48,0.1,0.47
04/12/2019,11 - 12,45.12,0.12,0.139
04/12/2019,12 - 13,43.94,0.38,0.024
04/12/2019,13 - 14,48.13,0.18,0
04/12/2019,14 - 15,53.85,0.11,0
04/12/2019,15 - 16,57.07,0.31,0
04/12/2019,16 - 17,61.37,0.45,0
04/12/2019,17 - 18,70.81,0.5,0
04/12/2019,18 - 19,60.23,0.86,0
04/12/2019,19 - 20,48.66,0.54,0
04/12/2019,20 - 21,40.57,1.13,0
04/12/2019,21 - 22,40.13,0.41,0
04/12/2019,22 - 23,40.75,0.23,0
04/12/2019,23 - 00,37.68,0.21,0
05/12/2019,00 - 01,36.26,0.12,0
05/12/2019,01 - 02,35.83,0.11,0
05/12/2019,02 - 03,35.96,0.11,0
05/12/2019,03 - 04,35.85,0.1,0
05/12/2019,04 - 05,35.66,0.11,0
05/12/2019,05 - 06,36.1,0.12,0
05/12/2019,06 - 07,37.25,0.6,0
05/12/2019,07 - 08,48.44,0.31,0.098
05/12/2019,08 - 09,54.25,0.63,0.21
05/12/2019,09 - 10,50.14,0.3,0.488
05/12/2019,10 - 11,41.43,0.17,0.506
05/12/2019,11 - 12,40.98,0.1,0.385
05/12/2019,12 - 13,40.73,0.26,0.26
05/12/2019,13 - 14,40.64,0.29,0
05/12/2019,14 - 15,40.5,0.12,0
05/12/2019,15 - 16,41.49,1.4,0
05/12/2019,16 - 17,42.35,1.49,0
05/12/2019,17 - 18,42.55,0.66,0
05/12/2019,18 - 19,40.53,0.9,0
05/12/2019,19 - 20,38.26,1.74,0
05/12/2019,20 - 21,36.34,0.48,0
05/12/2019,21 - 22,34.99,0.34,0
05/12/2019,22 - 23,32.88,0.11,0
05/12/2019,23 - 00,25.01,0.12,0
06/12/2019,00 - 01,25.25,0.1,0
06/12/2019,01 - 02,25.1,0.11,0
06/12/2019,02 - 03,18.82,0.11,0
06/12/2019,03 - 04,13.64,0.1,0
06/12/2019,04 - 05,19.19,0.11,0
06/12/2019,05 - 06,25.23,0.39,0
06/12/2019,06 - 07,30.76,0.64,0
06/12/2019,07 - 08,38.97,0.44,0
06/12/2019,08 - 09,40.37,0.54,0.32
06/12/2019,09 - 10,38.07,0.49,0.205
06/12/2019,10 - 11,39.03,0.45,0.333
06/12/2019,11 - 12,39.01,0.51,0.172
06/12/2019,12 - 13,37.19,0.37,0.06
06/12/2019,13 - 14,37.9,0.2,0
06/12/2019,14 - 15,37.71,0.1,0
06/12/2019,15 - 16,35.46,0.11,0
06/12/2019,16 - 17,39.51,0.22,0
06/12/2019,17 - 18,40.18,0.48,0
06/12/2019,18 - 19,37.91,0.53,0
06/12/2019,19 - 20,37.29,0.59,0
06/12/2019,20 - 21,35.2,0.49,0
06/12/2019,21 - 22,35.5,0.52,0
06/12/2019,22 - 23,33.89,0.19,0
06/12/2019,23 - 00,16.15,0.63,0
07/12/2019,00 - 01,14.59,0.12,0
07/12/2019,01 - 02,4.17,0.11,0
07/12/2019,02 - 03,0.06,0.11,0
07/12/2019,03 - 04,-2.69,0.11,0
07/12/2019,04 - 05,-2.72,0.11,0
07/12/2019,05 - 06,0.07,0.22,0
07/12/2019,06 - 07,13.34,1.45,0
07/12/2019,07 - 08,26.78,0.29,0
07/12/2019,08 - 09,28.36,0.1,0.282
07/12/2019,09 - 10,36.17,0.12,0.334
07/12/2019,10 - 11,34.9,0.1,0.504
07/12/2019,11 - 12,36.61,0.29,0.258
07/12/2019,12 - 13,35.11,0.31,0.29
07/12/2019,13 - 14,33.17,0.91,0
07/12/2019,14 - 15,35.47,0.2,0
07/12/2019,15 - 16,38.14,0.54,0
07/12/2019,16 - 17,39.15,0.64,0
07/12/2019,17 - 18,41.41,0.57,0
07/12/2019,18 - 19,42.8,0.55,0
07/12/2019,19 - 20,40.09,0.47,0
07/12/2019,20 - 21,35.27,0.4,0
07/12/2019,21 - 22,35.15,0.36,0
07/12/2019,22 - 23,34.66,0.13,0
07/12/2019,23 - 00,32.07,0.1,0
08/12/2019,00 - 01,25.72,0.12,0
08/12/2019,01 - 02,17.82,0.11,0
08/12/2019,02 - 03,0.1,0.11,0
08/12/2019,03 - 04,-2.75,0.11,0
08/12/2019,04 - 05,-12.2,0.1,0
08/12/2019,05 - 06,-15.09,0.28,0
08/12/2019,06 - 07,-15.1,0.41,0
08/12/2019,07 - 08,-15.08,0.45,0
08/12/2019,08 - 09,-13.43,0.61,0.014
08/12/2019,09 - 10,-12.18,0.39,0.01
08/12/2019,10 - 11,-11.03,0.41,0.028
08/12/2019,11 - 12,-8.99,0.68,0.025
08/12/2019,12 - 13,-6.89,0.97,0.005
08/12/2019,13 - 14,-2.02,0.64,0
08/12/2019,14 - 15,-0.08,0.55,0
08/12/2019,15 - 16,0.35,0.51,0
08/12/2019,16 - 17,4.14,0.49,0
08/12/2019,17 - 18,15.28,0.55,0
08/12/2019,18 - 19,14.04,0.58,0
08/12/2019,19 - 20,12.12,0.54,0
08/12/2019,20 - 21,0.44,0.52,0
08/12/2019,21 - 22,0.07,0.29,0
08/12/2019,22 - 23,0.49,0.18,0
08/12/2019,23 - 00,-6.84,0.16,0
09/12/2019,00 - 01,-11.13,0.18,0
