,lon,lat,distance,ro_wind,ro_radiation
75,-16.5,54.9,1983.696215488871,0.18741629690420944,0.7087846432596087
76,-16.5,55.2,1981.238693487321,0.18492082744681304,0.7077343937479874
77,-16.5,55.5,1979.3235078588064,0.18530873316784754,0.7049033969126344
78,-16.5,55.8,1977.9523175104732,0.1833947212430402,0.700225074748332
79,-16.5,56.1,1977.126337030207,0.18180725696639277,0.6988771099721086
80,-16.5,56.4,1976.8463317859214,0.17751886281745505,0.69546145692675
81,-16.5,56.7,1977.1126148610097,0.16999554881340814,0.6929774728609471
82,-16.5,57.0,1977.9250458551253,0.1621775559027158,0.6915380797926195
83,-16.5,57.3,1979.283031561636,0.15875618514429696,0.6909351849683473
84,-16.5,57.6,1981.1855285148995,0.16134380824055888,0.6899428506577479
85,-16.5,57.9,1983.6310473826018,0.1598176043874656,0.686459096055748
86,-16.5,58.2,1986.6176591608353,0.15497602162315724,0.6853671309980349
87,-16.5,58.5,1990.1430031127616,0.14829291054239974,0.6821721479880808
88,-16.5,58.8,1994.2042963758954,0.13914306421364284,0.68174246119244
89,-16.5,59.1,1998.798345148511,0.12888440993620093,0.6808136454820798
90,-16.5,59.4,2003.9215573525764,0.11779534931984627,0.6796118913358092
91,-16.5,59.7,2009.5699566592227,0.10900955699007193,0.6791291354321888
92,-16.5,60.0,2015.7391977531354,0.10278823993095397,0.6745651068139847
93,-16.5,60.3,2022.4245827045436,0.10255950068910574,0.6714297468202312
94,-16.5,60.6,2029.6210783117106,0.10825675882147044,0.6650361743967936
95,-16.5,60.9,2037.3233342730255,0.11344296390979892,0.660284047626079
96,-16.5,61.2,2045.5257020459194,0.11497570468321928,0.6577937704458096
97,-16.5,61.5,2054.222254249795,0.11860743218755064,0.6563595663997742
98,-16.5,61.8,2063.406804471892,0.12366091108431221,0.6595894368026378
99,-16.5,62.1,2073.072927338365,0.12517970811581022,0.663479838103768
100,-16.5,62.4,2083.2139787176675,0.11045598969760044,0.6688576389840672
101,-16.5,62.7,2093.8231159294264,0.09512398317072958,0.6698859905397929
102,-16.5,63.0,2104.8933178392167,0.07718754286479859,0.6703959023610713
103,-16.5,63.3,2116.4174047277693,0.06150892248966705,0.667881173874782
104,-16.5,63.6,2128.388057831981,0.060077973014141285,0.6648959664619569
105,-16.5,63.9,2140.797838464474,0.0934222508943582,0.6846376552454785
106,-16.5,64.2,2153.6392066281664,0.14435666189342117,0.7266219299596893
107,-16.5,64.5,2166.9045390522047,0.11223999184995855,0.7352722475641397
108,-16.5,64.8,2180.5861465855164,0.0817255771339649,0.71196263629153
109,-16.5,65.1,2194.676290894024,0.07635479837017044,0.6949586792378799
110,-16.5,65.4,2209.167200417072,0.08492944505128157,0.6946873871895094
111,-16.5,65.7,2224.051085547785,0.09738252053542994,0.6922430944445057
112,-16.5,66.0,2239.3201530108104,0.10318267132894295,0.6872625857633592
113,-16.5,66.3,2254.966619419023,0.09176096717350089,0.6782759590932209
114,-16.5,66.6,2270.9827239984584,0.07864647475971744,0.675642273521436
115,-16.5,66.9,2287.3607404776726,0.06553393470184389,0.6721229807252681
